time,61_y
0.0,319
0.04,319
0.08,318
0.12,318
0.16,318
0.2,318
0.24,318
0.28,318
0.32,318
0.36,318
0.4,318
0.44,318
0.48,318
0.52,318
0.56,317
0.6,317
0.64,317
0.68,317
0.72,317
0.76,316
0.8,316
0.84,316
0.88,315
0.92,315
0.96,315
1.0,315
1.04,316
1.08,316
1.12,317
1.16,317
1.2,317
1.24,317
1.28,316
1.32,317
1.36,317
1.4,317
1.44,317
1.48,317
1.52,317
1.56,318
1.6,317
1.64,318
1.68,318
1.72,319
1.76,319
1.8,319
1.84,319
1.88,319
1.92,319
1.96,319
2.0,319
2.04,319
2.08,319
2.12,319
2.16,319
2.2,319
2.24,319
2.28,319
2.32,319
2.36,319
2.4,319
2.44,319
2.48,319
2.52,319
2.56,319
2.6,319
2.64,319
2.68,319
2.72,319
2.76,319
2.8,319
2.84,319
2.88,320
2.92,320
2.96,320
3.0,320
3.04,320
3.08,320
3.12,320
3.16,320
3.2,320
3.24,320
3.28,320
3.32,322
3.36,322
3.4,322
3.44,322
3.48,322
3.52,323
3.56,323
3.6,324
3.64,326
3.68,325
3.72,325
3.76,324
3.8,325
3.84,325
3.88,325
3.92,325
3.96,325
4.0,325
4.04,325
4.08,325
4.12,325
4.16,325
4.2,325
4.24,325
4.28,325
4.32,325
4.36,325
4.4,325
4.44,325
4.48,325
4.52,325
4.56,325
4.6,325
4.64,325
4.68,325
4.72,325
4.76,325
4.8,325
4.84,325
4.88,325
4.92,325
4.96,325
5.0,325
5.04,325
5.08,325
5.12,325
5.16,325
5.2,326
5.24,326
5.28,326
5.32,326
5.36,326
5.4,326
5.44,326
5.48,326
5.52,326
5.56,326
5.6,325
5.64,325
5.68,325
5.72,325
5.76,325
5.8,325
5.84,325
5.88,325
5.92,326
5.96,326
6.0,325
6.04,324
6.08,323
6.12,326
6.16,331
6.2,333
6.24,332
6.28,332
6.32,330
6.36,328
6.4,328
6.44,327
6.48,327
6.52,327
6.56,328
6.6,328
6.64,328
6.68,328
6.72,329
6.76,329
6.8,329
6.84,329
6.88,329
6.92,329
6.96,329
7.0,330
7.04,330
7.08,330
7.12,330
7.16,330
7.2,331
7.24,331
7.28,331
7.32,331
7.36,330
7.4,330
7.44,330
7.48,330
7.52,330
7.56,329
7.6,329
7.64,329
7.68,329
7.72,329
7.76,329
7.8,329
7.84,329
7.88,329
7.92,329
7.96,329
8.0,329
8.04,328
8.08,328
8.12,328
8.16,328
8.2,328
8.24,328
8.28,328
8.32,328
8.36,328
8.4,328
8.44,328
8.48,327
8.52,327
8.56,327
8.6,327
8.64,327
8.68,327
8.72,327
8.76,327
8.8,327
8.84,327
8.88,327
8.92,327
8.96,327
9.0,327
9.04,326
9.08,326
9.12,325
9.16,324
9.2,323
9.24,322
9.28,322
9.32,322
9.36,323
9.4,323
9.44,323
9.48,324
9.52,325
9.56,326
9.6,327
9.64,327
9.68,328
9.72,330
9.76,332
9.8,332
9.84,331
9.88,329
9.92,328
9.96,328
10.0,329
10.04,330
10.08,331
10.12,331
10.16,330
10.2,330
10.24,331
10.28,332
10.32,332
10.36,332
10.4,332
10.44,332
10.48,332
10.52,332
10.56,333
10.6,333
10.64,332
10.68,331
10.72,330
10.76,329
10.8,328
10.84,328
10.88,326
10.92,326
10.96,325
11.0,325
11.04,325
11.08,325
11.12,325
11.16,326
11.2,327
11.24,327
11.28,327
11.32,327
11.36,326
11.4,326
11.44,326
11.48,326
11.52,326
11.56,325
11.6,326
11.64,326
11.68,326
11.72,326
11.76,326
11.8,326
11.84,326
11.88,326
11.92,326
11.96,326
12.0,326
12.04,326
12.08,325
12.12,324
12.16,324
12.2,323
12.24,322
12.28,322
12.32,322
12.36,322
12.4,322
12.44,322
12.48,322
12.52,322
12.56,323
12.6,323
12.64,324
12.68,324
12.72,324
12.76,324
12.8,324
12.84,323
12.88,321
12.92,319
12.96,318
13.0,317
13.04,316
13.08,316
13.12,316
13.16,317
13.2,318
13.24,319
13.28,321
13.32,321
13.36,321
13.4,323
13.44,325
13.48,327
13.52,328
13.56,330
13.6,331
13.64,332
13.68,333
13.72,333
13.76,334
13.8,334
13.84,335
13.88,335
13.92,336
13.96,337
14.0,338
14.04,337
14.08,336
14.12,335
14.16,337
14.2,336
14.24,335
14.28,335
14.32,335
14.36,333
14.4,331
14.44,329
14.48,328
14.52,328
14.56,330
14.6,332
14.64,332
14.68,333
14.72,331
14.76,330
14.8,330
14.84,332
14.88,332
14.92,330
14.96,330
15.0,330
15.04,331
15.08,333
15.12,332
15.16,330
15.2,330
15.24,329
15.28,329
15.32,330
15.36,330
15.4,329
15.44,328
15.48,329
15.52,330
15.56,331
15.6,331
15.64,332
15.68,332
15.72,334
15.76,335
15.8,333
15.84,331
15.88,329
15.92,328
15.96,328
16.0,328
16.04,328
16.08,328
16.12,328
16.16,327
16.2,326
16.24,326
16.28,325
16.32,325
16.36,324
16.4,324
16.44,324
16.48,324
16.52,325
16.56,325
16.6,325
16.64,325
16.68,325
16.72,325
16.76,325
