time,181_y
0.0,328
0.04,328
0.08,328
0.12,328
0.16,327
0.2,328
0.24,327
0.28,327
0.32,327
0.36,327
0.4,327
0.44,328
0.48,328
0.52,328
0.56,327
0.6,327
0.64,327
0.68,327
0.72,326
0.76,326
0.8,325
0.84,325
0.88,325
0.92,325
0.96,325
1.0,325
1.04,325
1.08,326
1.12,326
1.16,326
1.2,326
1.24,326
1.28,326
1.32,326
1.36,326
1.4,327
1.44,326
1.48,327
1.52,327
1.56,327
1.6,327
1.64,327
1.68,328
1.72,328
1.76,328
1.8,328
1.84,328
1.88,328
1.92,328
1.96,328
2.0,328
2.04,328
2.08,328
2.12,328
2.16,328
2.2,328
2.24,328
2.28,328
2.32,328
2.36,329
2.4,329
2.44,329
2.48,329
2.52,329
2.56,328
2.6,329
2.64,328
2.68,328
2.72,328
2.76,328
2.8,328
2.84,328
2.88,329
2.92,329
2.96,329
3.0,329
3.04,329
3.08,329
3.12,329
3.16,329
3.2,329
3.24,329
3.28,331
3.32,335
3.36,338
3.4,337
3.44,334
3.48,332
3.52,333
3.56,334
3.6,335
3.64,336
3.68,336
3.72,336
3.76,336
3.8,338
3.84,338
3.88,338
3.92,338
3.96,337
4.0,337
4.04,336
4.08,336
4.12,336
4.16,336
4.2,336
4.24,335
4.28,334
4.32,334
4.36,334
4.4,334
4.44,334
4.48,334
4.52,334
4.56,334
4.6,334
4.64,334
4.68,334
4.72,334
4.76,334
4.8,334
4.84,334
4.88,334
4.92,334
4.96,334
5.0,334
5.04,334
5.08,334
5.12,334
5.16,334
5.2,334
5.24,334
5.28,334
5.32,334
5.36,334
5.4,335
5.44,335
5.48,335
5.52,335
5.56,334
5.6,334
5.64,334
5.68,334
5.72,334
5.76,334
5.8,334
5.84,334
5.88,334
5.92,336
5.96,339
6.0,339
6.04,338
6.08,338
6.12,341
6.16,343
6.2,344
6.24,344
6.28,344
6.32,344
6.36,341
6.4,341
6.44,341
6.48,341
6.52,342
6.56,343
6.6,344
6.64,344
6.68,343
6.72,344
6.76,344
6.8,343
6.84,343
6.88,343
6.92,342
6.96,342
7.0,342
7.04,342
7.08,342
7.12,342
7.16,342
7.2,342
7.24,341
7.28,341
7.32,341
7.36,340
7.4,340
7.44,340
7.48,339
7.52,339
7.56,339
7.6,339
7.64,339
7.68,339
7.72,339
7.76,339
7.8,339
7.84,339
7.88,339
7.92,339
7.96,339
8.0,339
8.04,338
8.08,338
8.12,338
8.16,338
8.2,337
8.24,337
8.28,337
8.32,337
8.36,337
8.4,337
8.44,337
8.48,337
8.52,337
8.56,337
8.6,337
8.64,337
8.68,337
8.72,337
8.76,337
8.8,337
8.84,337
8.88,337
8.92,337
8.96,337
9.0,337
9.04,337
9.08,336
9.12,337
9.16,336
9.2,336
9.24,336
9.28,338
9.32,339
9.36,338
9.4,337
9.44,337
9.48,338
9.52,342
9.56,344
9.6,343
9.64,344
9.68,347
9.72,350
9.76,352
9.8,350
9.84,347
9.88,344
9.92,341
9.96,340
10.0,341
10.04,345
10.08,347
10.12,346
10.16,345
10.2,345
10.24,346
10.28,346
10.32,347
10.36,347
10.4,348
10.44,348
10.48,348
10.52,348
10.56,347
10.6,344
10.64,343
10.68,342
10.72,341
10.76,341
10.8,340
10.84,339
10.88,339
10.92,338
10.96,338
11.0,338
11.04,337
11.08,338
11.12,338
11.16,338
11.2,337
11.24,337
11.28,337
11.32,336
11.36,336
11.4,336
11.44,336
11.48,336
11.52,336
11.56,335
11.6,336
11.64,336
11.68,336
11.72,336
11.76,337
11.8,337
11.84,336
11.88,336
11.92,336
11.96,336
12.0,336
12.04,335
12.08,334
12.12,334
12.16,333
12.2,332
12.24,332
12.28,331
12.32,331
12.36,331
12.4,331
12.44,331
12.48,331
12.52,331
12.56,332
12.6,332
12.64,333
12.68,333
12.72,333
12.76,333
12.8,333
12.84,332
12.88,330
12.92,328
12.96,327
13.0,325
13.04,325
13.08,325
13.12,327
13.16,331
13.2,334
13.24,335
13.28,336
13.32,334
13.36,333
13.4,336
13.44,337
13.48,340
13.52,342
13.56,343
13.6,345
13.64,346
13.68,347
13.72,347
13.76,348
13.8,349
13.84,350
13.88,350
13.92,350
13.96,353
14.0,358
14.04,358
14.08,353
14.12,349
14.16,348
14.2,347
14.24,348
14.28,349
14.32,348
14.36,345
14.4,343
14.44,341
14.48,339
14.52,340
14.56,347
14.6,351
14.64,350
14.68,351
14.72,345
14.76,345
14.8,349
14.84,351
14.88,347
14.92,341
14.96,341
15.0,341
15.04,345
15.08,352
15.12,351
15.16,348
15.2,347
15.24,348
15.28,350
15.32,350
15.36,348
15.4,345
15.44,345
15.48,346
15.52,347
15.56,348
15.6,349
15.64,348
15.68,350
15.72,351
15.76,353
15.8,351
15.84,347
15.88,344
15.92,342
15.96,342
16.0,342
16.04,341
16.08,340
16.12,340
16.16,339
16.2,338
16.24,338
16.28,337
16.32,336
16.36,336
16.4,336
16.44,335
16.48,336
16.52,336
16.56,336
16.6,335
16.64,335
16.68,335
16.72,335
16.76,335
16.8,334
16.84,333
16.88,332
16.92,332
16.96,332
17.0,332
17.04,332
17.08,331
17.12,331
17.16,331
17.2,330
17.24,329
17.28,329
17.32,328
17.36,328
17.4,328
17.44,328
17.48,328
17.52,328
17.56,328
17.6,328
17.64,329
17.68,330
17.72,331
17.76,336
17.8,343
17.84,344
17.88,343
17.92,340
17.96,337
18.0,336
18.04,336
18.08,338
18.12,340
18.16,343
18.2,346
18.24,347
18.28,344
18.32,345
18.36,345
18.4,345
18.44,344
18.48,344
18.52,344
18.56,345
18.6,344
18.64,343
18.68,341
18.72,342
18.76,344
18.8,347
18.84,349
