time,40_x
0.0,613
0.04,614
0.08,614
0.12,614
0.16,613
0.2,613
0.24,613
0.28,613
0.32,614
0.36,614
0.4,614
0.44,614
0.48,614
0.52,614
0.56,614
0.6,614
0.64,614
0.68,615
0.72,613
0.76,614
0.8,613
0.84,613
0.88,613
0.92,613
0.96,613
1.0,613
1.04,613
1.08,612
1.12,613
1.16,613
1.2,613
1.24,613
1.28,614
1.32,614
1.36,614
1.4,614
1.44,614
1.48,614
1.52,614
1.56,615
1.6,614
1.64,614
1.68,614
1.72,614
1.76,614
1.8,614
1.84,614
1.88,614
1.92,614
1.96,613
2.0,613
2.04,613
2.08,613
2.12,613
2.16,613
2.2,613
2.24,613
2.28,614
2.32,614
2.36,614
2.4,614
2.44,614
2.48,614
2.52,614
2.56,614
2.6,614
2.64,614
2.68,614
2.72,614
2.76,614
2.8,614
2.84,614
2.88,614
2.92,615
2.96,614
3.0,614
3.04,614
3.08,614
3.12,614
3.16,614
3.2,614
3.24,614
3.28,614
3.32,614
3.36,614
3.4,613
3.44,613
3.48,614
3.52,614
3.56,613
3.6,613
3.64,613
3.68,612
3.72,613
3.76,612
3.8,611
3.84,612
3.88,611
3.92,611
3.96,612
4.0,611
4.04,611
4.08,612
4.12,612
4.16,613
4.2,613
4.24,614
4.28,614
4.32,614
4.36,614
4.4,614
4.44,614
4.48,614
4.52,614
4.56,614
4.6,614
4.64,614
4.68,614
4.72,614
4.76,614
4.8,614
4.84,614
4.88,614
4.92,614
4.96,613
5.0,613
5.04,613
5.08,613
5.12,613
5.16,612
5.2,612
5.24,612
5.28,612
5.32,612
5.36,612
5.4,613
5.44,613
5.48,613
5.52,613
5.56,613
5.6,613
5.64,613
5.68,612
5.72,612
5.76,612
5.8,612
5.84,612
5.88,612
5.92,612
5.96,612
6.0,611
6.04,612
6.08,612
6.12,612
6.16,614
6.2,613
6.24,612
6.28,612
6.32,611
6.36,610
6.4,609
6.44,608
6.48,607
6.52,606
6.56,606
6.6,607
6.64,607
6.68,606
6.72,606
6.76,606
6.8,606
6.84,607
6.88,608
6.92,607
6.96,608
7.0,608
7.04,609
7.08,609
7.12,610
7.16,610
7.2,611
7.24,611
7.28,611
7.32,612
7.36,612
7.4,612
7.44,612
7.48,612
7.52,613
7.56,613
7.6,613
7.64,613
7.68,613
7.72,613
7.76,613
7.8,613
7.84,612
7.88,612
7.92,612
7.96,612
8.0,612
8.04,611
8.08,611
8.12,611
8.16,611
8.2,611
8.24,610
8.28,610
8.32,610
8.36,610
8.4,610
8.44,610
8.48,610
8.52,610
8.56,610
8.6,610
8.64,610
8.68,610
8.72,610
8.76,611
8.8,611
8.84,611
8.88,611
8.92,611
8.96,611
9.0,611
9.04,611
9.08,611
9.12,611
9.16,611
9.2,611
9.24,611
9.28,611
9.32,610
9.36,610
9.4,610
9.44,610
9.48,610
9.52,610
9.56,610
9.6,610
9.64,610
9.68,610
9.72,611
9.76,610
9.8,609
9.84,609
9.88,609
9.92,609
9.96,608
10.0,608
10.04,608
10.08,607
10.12,606
10.16,606
10.2,606
10.24,606
10.28,606
10.32,607
10.36,607
10.4,607
10.44,607
10.48,607
10.52,608
10.56,608
10.6,608
10.64,607
10.68,607
10.72,608
10.76,607
10.8,608
10.84,608
10.88,607
10.92,607
10.96,607
11.0,607
11.04,607
11.08,608
11.12,608
11.16,610
11.2,611
11.24,611
11.28,611
11.32,611
11.36,611
11.4,611
11.44,612
11.48,612
11.52,613
11.56,612
11.6,612
11.64,612
11.68,612
11.72,613
11.76,613
11.8,612
11.84,612
11.88,611
11.92,611
11.96,610
12.0,610
12.04,610
12.08,610
12.12,610
12.16,610
12.2,610
12.24,609
12.28,609
12.32,609
12.36,609
12.4,609
12.44,609
12.48,609
12.52,610
12.56,610
12.6,610
12.64,611
12.68,611
12.72,612
12.76,612
12.8,613
12.84,613
12.88,614
12.92,613
12.96,612
13.0,611
13.04,610
13.08,608
13.12,609
13.16,608
13.2,608
13.24,607
13.28,608
13.32,607
13.36,606
13.4,606
13.44,605
13.48,605
13.52,605
13.56,606
13.6,607
13.64,607
13.68,608
13.72,608
13.76,608
13.8,607
13.84,607
13.88,607
13.92,606
13.96,605
14.0,606
14.04,606
14.08,607
14.12,608
14.16,611
14.2,614
14.24,617
14.28,619
14.32,620
14.36,621
14.4,621
14.44,622
14.48,622
14.52,622
14.56,620
14.6,618
14.64,616
14.68,614
14.72,613
14.76,614
14.8,613
14.84,611
14.88,612
14.92,612
14.96,611
15.0,610
15.04,610
15.08,610
15.12,608
15.16,608
15.2,609
15.24,608
15.28,608
15.32,608
15.36,608
15.4,609
15.44,609
15.48,608
15.52,609
15.56,609
15.6,609
15.64,609
15.68,609
15.72,610
15.76,610
15.8,609
15.84,609
15.88,609
15.92,608
15.96,608
16.0,608
16.04,608
16.08,608
16.12,608
16.16,608
16.2,607
16.24,607
16.28,607
16.32,607
16.36,607
16.4,607
16.44,607
16.48,607
16.52,607
16.56,608
16.6,608
16.64,608
16.68,609
16.72,609
16.76,609
16.8,608
16.84,609
16.88,608
16.92,608
16.96,608
17.0,608
17.04,608
17.08,608
17.12,608
17.16,608
17.2,607
17.24,607
17.28,607
17.32,607
17.36,606
17.4,606
17.44,607
17.48,607
17.52,607
17.56,607
17.6,607
17.64,607
17.68,607
17.72,608
17.76,609
17.8,609
17.84,610
17.88,610
17.92,611
17.96,612
18.0,612
18.04,611
18.08,610
18.12,610
18.16,610
18.2,610
18.24,610
18.28,611
18.32,610
18.36,612
18.4,612
18.44,613
18.48,612
18.52,611
18.56,611
18.6,610
18.64,610
18.68,610
18.72,610
18.76,610
18.8,610
18.84,609
18.88,609
18.92,607
18.96,607
19.0,608
19.04,608
19.08,605
19.12,603
19.16,603
19.2,602
19.24,602
19.28,601
19.32,601
19.36,600
19.4,600
19.44,599
19.48,600
19.52,599
19.56,597
19.6,596
19.64,595
19.68,595
19.72,595
19.76,597
19.8,599
19.84,600
19.88,600
19.92,599
19.96,599
20.0,600
20.04,599
20.08,600
20.12,600
20.16,601
20.2,601
20.24,601
20.28,601
20.32,602
20.36,603
20.4,603
20.44,603
20.48,604
20.52,604
20.56,604
20.6,605
20.64,604
20.68,605
20.72,605
20.76,605
20.8,605
20.84,605
20.88,605
20.92,605
20.96,605
21.0,604
21.04,604
21.08,605
21.12,605
21.16,606
21.2,605
21.24,605
21.28,604
21.32,604
21.36,604
21.4,604
21.44,604
21.48,604
21.52,605
21.56,606
21.6,606
21.64,607
21.68,606
21.72,606
21.76,606
21.8,606
21.84,606
21.88,606
21.92,606
21.96,606
22.0,605
22.04,605
22.08,605
22.12,605
22.16,605
22.2,605
22.24,605
22.28,605
22.32,605
22.36,605
22.4,604
22.44,604
22.48,604
22.52,605
22.56,607
22.6,609
22.64,612
22.68,615
22.72,618
22.76,619
22.8,618
22.84,616
22.88,615
22.92,613
22.96,611
23.0,609
23.04,606
23.08,604
23.12,604
23.16,603
23.2,603
23.24,602
23.28,601
23.32,601
23.36,603
23.4,601
23.44,601
23.48,603
23.52,604
23.56,605
23.6,606
23.64,608
23.68,609
23.72,609
23.76,609
23.8,609
23.84,609
23.88,607
23.92,607
23.96,605
24.0,603
