time,314_x
0.0,646
0.04,648
0.08,648
0.12,648
0.16,648
0.2,648
0.24,648
0.28,648
0.32,648
0.36,648
0.4,649
0.44,649
0.48,649
0.52,649
0.56,649
0.6,649
0.64,649
0.68,650
0.72,648
0.76,649
0.8,648
0.84,648
0.88,648
0.92,647
0.96,648
1.0,647
1.04,647
1.08,647
1.12,648
1.16,648
1.2,648
1.24,648
1.28,648
1.32,648
1.36,649
1.4,649
1.44,649
1.48,649
1.52,649
1.56,649
1.6,649
1.64,649
1.68,649
1.72,649
1.76,649
1.8,649
1.84,648
1.88,648
1.92,648
1.96,648
2.0,648
2.04,648
2.08,647
2.12,647
2.16,647
2.2,648
2.24,648
2.28,648
2.32,648
2.36,648
2.4,649
2.44,649
2.48,649
2.52,649
2.56,649
2.6,648
2.64,648
2.68,648
2.72,648
2.76,649
2.8,649
2.84,649
2.88,649
2.92,649
2.96,649
3.0,649
3.04,649
3.08,649
3.12,649
3.16,649
3.2,648
3.24,648
3.28,649
3.32,649
3.36,649
3.4,649
3.44,648
3.48,649
3.52,650
3.56,649
3.6,649
3.64,648
3.68,648
3.72,648
3.76,647
3.8,647
3.84,648
3.88,647
3.92,647
3.96,647
4.0,647
4.04,647
4.08,648
4.12,648
4.16,648
4.2,648
4.24,648
4.28,649
4.32,649
4.36,649
4.4,649
4.44,649
4.48,649
4.52,649
4.56,649
4.6,649
4.64,649
4.68,649
4.72,649
4.76,649
4.8,649
4.84,649
4.88,649
4.92,649
4.96,648
5.0,648
5.04,648
5.08,648
5.12,647
5.16,647
5.2,647
5.24,647
5.28,647
5.32,647
5.36,647
5.4,647
5.44,647
5.48,647
5.52,647
5.56,647
5.6,647
5.64,647
5.68,647
5.72,647
5.76,647
5.8,647
5.84,647
5.88,647
5.92,647
5.96,647
6.0,647
6.04,647
6.08,647
6.12,648
6.16,648
6.2,648
6.24,647
6.28,647
6.32,645
6.36,645
6.4,645
6.44,644
6.48,644
6.52,643
6.56,643
6.6,643
6.64,643
6.68,643
6.72,643
6.76,643
6.8,643
6.84,643
6.88,643
6.92,643
6.96,643
7.0,643
7.04,643
7.08,644
7.12,645
7.16,645
7.2,645
7.24,646
7.28,646
7.32,646
7.36,646
7.4,647
7.44,647
7.48,647
7.52,647
7.56,647
7.6,647
7.64,647
7.68,647
7.72,647
7.76,647
7.8,647
7.84,647
7.88,647
7.92,647
7.96,647
8.0,647
8.04,646
8.08,645
8.12,645
8.16,645
8.2,645
8.24,644
8.28,644
8.32,644
8.36,644
8.4,644
8.44,645
8.48,644
8.52,645
8.56,645
8.6,645
8.64,645
8.68,645
8.72,645
8.76,645
8.8,645
8.84,645
8.88,645
8.92,645
8.96,645
9.0,645
9.04,646
9.08,646
9.12,646
9.16,646
9.2,647
9.24,647
9.28,648
9.32,647
9.36,647
9.4,647
9.44,646
9.48,647
9.52,647
9.56,647
9.6,646
9.64,646
9.68,647
9.72,648
9.76,648
9.8,648
9.84,647
9.88,646
9.92,645
9.96,644
10.0,643
10.04,644
10.08,644
10.12,643
10.16,643
10.2,643
10.24,644
10.28,644
10.32,644
10.36,644
10.4,645
10.44,645
10.48,645
10.52,645
10.56,644
10.6,643
10.64,643
10.68,643
10.72,643
10.76,643
10.8,644
10.84,644
10.88,644
10.92,644
10.96,644
11.0,644
11.04,644
11.08,645
11.12,644
11.16,645
11.2,646
11.24,645
11.28,646
11.32,645
11.36,645
11.4,645
11.44,646
11.48,647
11.52,647
11.56,647
11.6,647
11.64,647
11.68,647
11.72,647
11.76,647
11.8,646
11.84,646
11.88,646
11.92,645
11.96,645
12.0,645
12.04,645
12.08,644
12.12,644
12.16,644
12.2,644
12.24,644
12.28,644
12.32,644
12.36,644
12.4,644
12.44,644
12.48,644
12.52,644
12.56,644
12.6,645
12.64,646
12.68,646
12.72,647
12.76,647
12.8,648
12.84,648
12.88,648
12.92,648
12.96,646
13.0,645
13.04,642
13.08,641
13.12,640
13.16,641
13.2,641
13.24,640
13.28,640
13.32,638
13.36,637
13.4,636
13.44,636
13.48,635
13.52,635
13.56,636
13.6,637
13.64,637
13.68,638
13.72,638
13.76,638
13.8,637
13.84,638
13.88,637
13.92,636
13.96,637
14.0,640
14.04,643
14.08,643
14.12,644
14.16,646
14.2,648
14.24,649
14.28,652
14.32,653
14.36,653
14.4,654
14.44,654
14.48,655
14.52,655
14.56,656
14.6,655
14.64,654
14.68,653
14.72,649
14.76,650
14.8,652
14.84,650
14.88,648
14.92,648
14.96,646
15.0,645
15.04,645
15.08,647
15.12,646
15.16,647
15.2,646
15.24,647
15.28,647
15.32,646
15.36,645
15.4,645
15.44,644
15.48,645
15.52,645
15.56,645
15.6,645
15.64,644
15.68,645
15.72,645
15.76,646
15.8,646
15.84,646
15.88,646
15.92,645
15.96,646
16.0,646
16.04,646
16.08,645
16.12,645
16.16,644
16.2,644
16.24,643
16.28,643
16.32,643
16.36,643
16.4,643
16.44,643
16.48,643
16.52,643
16.56,643
16.6,643
16.64,643
16.68,644
16.72,644
16.76,644
16.8,644
16.84,644
16.88,644
16.92,643
16.96,643
17.0,643
17.04,643
17.08,643
17.12,643
17.16,643
17.2,643
17.24,642
17.28,642
17.32,642
17.36,642
17.4,642
17.44,642
17.48,642
17.52,642
17.56,642
17.6,643
17.64,643
17.68,643
17.72,643
17.76,643
17.8,646
17.84,648
17.88,649
17.92,649
17.96,650
18.0,650
18.04,649
18.08,648
18.12,648
18.16,648
18.2,648
18.24,648
18.28,649
18.32,648
18.36,648
18.4,648
18.44,648
18.48,647
18.52,646
18.56,646
18.6,645
18.64,645
18.68,644
18.72,644
18.76,643
18.8,642
18.84,641
18.88,640
18.92,639
18.96,639
19.0,640
19.04,640
19.08,638
19.12,638
19.16,638
19.2,638
19.24,638
19.28,638
19.32,637
19.36,637
19.4,636
19.44,636
19.48,636
19.52,636
19.56,633
19.6,633
19.64,631
19.68,632
19.72,633
19.76,634
19.8,636
19.84,635
19.88,633
19.92,633
19.96,632
20.0,632
20.04,633
20.08,634
20.12,634
20.16,636
20.2,636
20.24,636
20.28,637
20.32,637
20.36,638
20.4,639
20.44,639
20.48,639
20.52,640
20.56,641
20.6,641
20.64,640
20.68,640
20.72,640
20.76,638
20.8,638
20.84,639
20.88,640
20.92,641
20.96,640
21.0,640
21.04,640
21.08,640
21.12,640
21.16,641
21.2,640
21.24,641
21.28,640
21.32,641
21.36,640
21.4,640
21.44,640
21.48,640
21.52,641
21.56,641
21.6,642
21.64,642
21.68,642
21.72,642
21.76,641
21.8,641
21.84,641
21.88,641
21.92,641
21.96,641
22.0,641
22.04,641
22.08,640
22.12,640
22.16,640
22.2,640
22.24,640
22.28,640
22.32,640
22.36,640
22.4,640
22.44,640
22.48,640
22.52,640
22.56,642
22.6,644
22.64,647
22.68,650
22.72,653
22.76,654
22.8,653
22.84,651
22.88,649
22.92,647
22.96,645
23.0,643
23.04,641
23.08,640
23.12,641
23.16,640
23.2,643
23.24,643
23.28,641
23.32,642
23.36,642
23.4,638
23.44,638
23.48,637
23.52,639
23.56,640
23.6,643
23.64,645
23.68,646
23.72,647
23.76,646
23.8,646
23.84,644
23.88,642
23.92,642
23.96,640
24.0,639
24.04,639
24.08,637
24.12,637
24.16,638
24.2,639
24.24,639
24.28,639
24.32,639
24.36,638
24.4,639
24.44,639
24.48,641
24.52,643
24.56,645
24.6,648
24.64,647
24.68,647
24.72,648
24.76,644
24.8,644
24.84,643
24.88,642
24.92,644
24.96,645
25.0,645
25.04,644
25.08,643
25.12,641
25.16,642
25.2,641
25.24,642
25.28,642
25.32,641
25.36,641
25.4,642
25.44,642
25.48,642
25.52,641
25.56,640
25.6,639
25.64,638
25.68,639
25.72,639
25.76,639
25.8,639
25.84,639
25.88,640
25.92,640
25.96,641
26.0,642
26.04,641
26.08,641
26.12,640
26.16,640
26.2,641
26.24,641
26.28,642
26.32,641
26.36,641
26.4,642
26.44,642
26.48,641
26.52,641
26.56,640
26.6,639
26.64,638
26.68,637
26.72,634
26.76,631
26.8,630
26.84,630
26.88,631
26.92,633
26.96,633
27.0,635
27.04,636
27.08,637
27.12,637
27.16,640
27.2,640
27.24,640
27.28,639
27.32,639
27.36,639
27.4,640
27.44,641
27.48,641
27.52,640
27.56,639
27.6,638
27.64,637
27.68,637
27.72,637
27.76,636
27.8,634
27.84,635
27.88,635
27.92,635
27.96,634
28.0,635
28.04,635
28.08,635
28.12,635
28.16,635
28.2,636
28.24,636
28.28,636
28.32,637
28.36,637
28.4,637
28.44,637
28.48,639
28.52,639
28.56,639
28.6,640
28.64,641
28.68,641
28.72,641
28.76,642
28.8,641
28.84,642
28.88,641
28.92,642
28.96,642
29.0,643
29.04,643
29.08,643
29.12,643
29.16,643
29.2,643
29.24,643
29.28,643
29.32,643
29.36,642
29.4,641
29.44,639
29.48,639
29.52,639
29.56,640
29.6,640
29.64,640
29.68,640
29.72,640
29.76,639
29.8,638
29.84,638
29.88,637
29.92,635
29.96,634
30.0,634
30.04,633
30.08,633
30.12,632
30.16,634
30.2,633
30.24,629
30.28,624
30.32,622
30.36,623
30.4,627
30.44,632
30.48,635
30.52,637
30.56,639
30.6,641
30.64,642
30.68,645
30.72,646
30.76,647
30.8,644
30.84,640
30.88,638
30.92,636
30.96,634
31.0,633
31.04,632
31.08,632
31.12,632
31.16,632
31.2,632
31.24,633
31.28,632
31.32,631
31.36,631
31.4,630
31.44,630
31.48,632
31.52,631
31.56,631
31.6,630
31.64,630
31.68,629
31.72,628
31.76,627
31.8,629
31.84,631
31.88,633
31.92,633
31.96,634
32.0,634
32.04,635
32.08,635
32.12,635
32.16,635
32.2,633
32.24,631
32.28,629
32.32,628
32.36,628
32.4,629
32.44,629
32.48,629
32.52,629
32.56,631
32.6,631
32.64,631
32.68,631
32.72,631
32.76,631
32.8,632
32.84,632
32.88,633
32.92,633
32.96,633
33.0,633
33.04,632
33.08,632
33.12,632
33.16,632
33.2,632
33.24,631
33.28,631
33.32,631
33.36,631
33.4,632
33.44,632
33.48,632
33.52,632
33.56,632
33.6,632
33.64,633
33.68,633
33.72,633
33.76,633
33.8,633
33.84,633
33.88,633
33.92,633
33.96,633
34.0,633
34.04,633
34.08,633
34.12,634
34.16,634
34.2,634
34.24,634
34.28,634
34.32,634
34.36,634
34.4,634
34.44,634
34.48,634
34.52,635
34.56,636
34.6,637
34.64,637
34.68,637
34.72,637
34.76,637
34.8,638
34.84,640
34.88,642
34.92,643
34.96,644
35.0,644
35.04,645
35.08,645
35.12,644
35.16,643
35.2,642
35.24,640
35.28,639
35.32,640
35.36,640
35.4,640
35.44,640
35.48,641
35.52,640
35.56,639
35.6,638
35.64,636
35.68,636
35.72,635
35.76,635
35.8,635
35.84,635
35.88,634
35.92,633
35.96,632
36.0,633
36.04,633
36.08,633
36.12,632
36.16,632
36.2,631
36.24,631
36.28,632
36.32,633
36.36,633
36.4,633
36.44,633
36.48,631
36.52,629
36.56,628
36.6,630
36.64,631
36.68,631
36.72,630
36.76,630
36.8,631
36.84,632
36.88,634
36.92,635
36.96,637
37.0,639
37.04,640
37.08,641
37.12,642
37.16,641
37.2,642
37.24,640
37.28,639
37.32,637
37.36,634
37.4,633
37.44,632
37.48,632
37.52,632
37.56,632
37.6,633
37.64,632
37.68,632
37.72,632
37.76,633
37.8,632
37.84,633
37.88,633
37.92,633
37.96,633
38.0,635
38.04,635
38.08,633
38.12,633
38.16,633
38.2,634
38.24,634
38.28,634
38.32,635
38.36,636
38.4,637
38.44,638
38.48,638
38.52,636
38.56,632
38.6,625
38.64,621
38.68,620
38.72,619
38.76,619
38.8,620
38.84,620
38.88,620
38.92,620
38.96,622
39.0,624
39.04,624
39.08,625
39.12,624
39.16,625
39.2,625
39.24,625
39.28,625
39.32,625
39.36,625
39.4,622
39.44,622
39.48,621
39.52,622
39.56,622
39.6,621
39.64,620
39.68,620
39.72,621
39.76,620
39.8,622
39.84,622
39.88,623
39.92,624
39.96,626
40.0,629
40.04,630
40.08,631
40.12,631
40.16,630
40.2,629
40.24,628
40.28,625
40.32,623
40.36,621
40.4,621
40.44,621
40.48,622
40.52,624
40.56,625
40.6,627
40.64,629
40.68,631
40.72,633
40.76,634
40.8,634
40.84,635
40.88,637
40.92,639
40.96,642
41.0,644
41.04,647
41.08,647
41.12,646
41.16,643
41.2,641
41.24,638
41.28,634
41.32,631
41.36,629
41.4,626
41.44,622
41.48,619
41.52,618
41.56,619
41.6,619
41.64,619
41.68,620
41.72,620
41.76,622
41.8,626
41.84,629
41.88,632
41.92,634
41.96,635
42.0,635
42.04,634
42.08,634
42.12,636
42.16,635
42.2,634
42.24,634
42.28,634
42.32,634
42.36,634
42.4,633
42.44,633
42.48,634
42.52,634
42.56,634
42.6,633
42.64,633
42.68,633
42.72,634
42.76,634
42.8,634
42.84,634
42.88,634
42.92,634
42.96,634
43.0,633
43.04,633
43.08,633
43.12,633
43.16,634
43.2,634
43.24,634
43.28,633
43.32,633
43.36,632
43.4,632
43.44,632
43.48,633
43.52,633
43.56,633
43.6,633
43.64,634
43.68,634
43.72,635
43.76,634
43.8,634
43.84,634
43.88,634
43.92,634
