time,0_x
0.0,637
0.04,638
0.08,638
0.12,638
0.16,638
0.2,638
0.24,638
0.28,638
0.32,638
0.36,638
0.4,639
0.44,639
0.48,639
0.52,639
0.56,639
0.6,639
0.64,639
0.68,639
0.72,638
0.76,639
0.8,638
0.84,638
0.88,638
0.92,637
0.96,638
1.0,637
1.04,637
1.08,637
1.12,637
1.16,637
1.2,638
1.24,637
1.28,638
1.32,638
1.36,638
1.4,638
1.44,639
1.48,638
1.52,639
1.56,639
1.6,639
1.64,638
1.68,638
1.72,638
1.76,638
1.8,638
1.84,638
1.88,638
1.92,637
1.96,637
2.0,637
2.04,637
2.08,637
2.12,637
2.16,637
2.2,637
2.24,637
2.28,637
2.32,637
2.36,638
2.4,638
2.44,638
2.48,638
2.52,638
2.56,638
2.6,638
2.64,638
2.68,638
2.72,638
2.76,638
2.8,638
2.84,638
2.88,638
2.92,638
2.96,638
3.0,638
3.04,638
3.08,638
3.12,638
3.16,638
3.2,638
3.24,638
3.28,638
3.32,638
3.36,638
3.4,637
3.44,637
3.48,638
3.52,638
3.56,637
3.6,637
3.64,637
3.68,636
3.72,637
3.76,636
3.8,635
3.84,636
3.88,636
3.92,636
3.96,636
4.0,635
4.04,636
4.08,636
4.12,636
4.16,636
4.2,636
4.24,637
4.28,638
4.32,638
4.36,638
4.4,638
4.44,638
4.48,638
4.52,638
4.56,638
4.6,638
4.64,638
4.68,638
4.72,638
4.76,638
4.8,638
4.84,638
4.88,638
4.92,638
4.96,637
5.0,637
5.04,637
5.08,637
5.12,637
5.16,636
5.2,636
5.24,636
5.28,636
5.32,636
5.36,636
5.4,636
5.44,636
5.48,636
5.52,636
5.56,636
5.6,636
5.64,636
5.68,636
5.72,636
5.76,636
5.8,636
5.84,636
5.88,636
5.92,635
5.96,635
6.0,635
6.04,635
6.08,635
6.12,636
6.16,636
6.2,636
6.24,636
6.28,635
6.32,634
6.36,633
6.4,633
6.44,632
6.48,632
6.52,631
6.56,631
6.6,631
6.64,631
6.68,631
6.72,631
6.76,631
6.8,631
6.84,632
6.88,632
6.92,631
6.96,632
7.0,632
7.04,632
7.08,633
7.12,634
7.16,634
7.2,634
7.24,635
7.28,635
7.32,636
7.36,636
7.4,636
7.44,636
7.48,637
7.52,637
7.56,637
7.6,637
7.64,637
7.68,637
7.72,637
7.76,637
7.8,637
7.84,636
7.88,636
7.92,636
7.96,636
8.0,636
8.04,635
8.08,634
8.12,634
8.16,634
8.2,634
8.24,634
8.28,634
8.32,634
8.36,634
8.4,634
8.44,634
8.48,634
8.52,634
8.56,634
8.6,634
8.64,634
8.68,634
8.72,634
8.76,634
8.8,634
8.84,634
8.88,634
8.92,634
8.96,635
9.0,635
9.04,635
9.08,635
9.12,635
9.16,635
9.2,635
9.24,636
9.28,636
9.32,635
9.36,635
9.4,635
9.44,634
9.48,635
9.52,635
9.56,634
9.6,634
9.64,634
9.68,635
9.72,635
9.76,635
9.8,635
9.84,635
9.88,635
9.92,633
9.96,633
10.0,632
10.04,632
10.08,632
10.12,632
10.16,631
10.2,631
10.24,632
10.28,631
10.32,632
10.36,632
10.4,632
10.44,632
10.48,632
10.52,632
10.56,632
10.6,632
10.64,632
10.68,632
10.72,632
10.76,632
10.8,633
10.84,633
10.88,633
10.92,633
10.96,633
11.0,633
11.04,633
11.08,633
11.12,633
11.16,634
11.2,635
11.24,635
11.28,635
11.32,635
11.36,635
11.4,635
11.44,636
11.48,637
11.52,637
11.56,637
11.6,637
11.64,637
11.68,637
11.72,637
11.76,636
11.8,636
11.84,636
11.88,635
11.92,635
11.96,634
12.0,634
12.04,634
12.08,634
12.12,633
12.16,633
12.2,633
12.24,633
12.28,633
12.32,633
12.36,633
12.4,633
12.44,633
12.48,633
12.52,633
12.56,633
12.6,634
12.64,634
12.68,635
12.72,636
12.76,636
12.8,637
12.84,637
12.88,637
12.92,637
12.96,635
13.0,634
13.04,632
13.08,631
13.12,630
13.16,630
13.2,630
13.24,629
13.28,629
13.32,628
13.36,627
13.4,626
13.44,626
13.48,626
13.52,626
13.56,627
13.6,627
13.64,628
13.68,628
13.72,628
13.76,628
13.8,627
13.84,628
13.88,627
13.92,626
13.96,626
14.0,628
14.04,630
14.08,630
14.12,633
14.16,635
14.2,637
14.24,639
14.28,641
14.32,643
14.36,643
14.4,644
14.44,644
14.48,645
14.52,645
14.56,644
14.6,643
14.64,641
14.68,640
14.72,638
14.76,639
14.8,640
14.84,638
14.88,637
14.92,637
14.96,636
15.0,635
15.04,634
15.08,634
15.12,634
15.16,634
15.2,635
15.24,634
15.28,635
15.32,634
15.36,633
15.4,633
15.44,633
15.48,633
15.52,633
15.56,634
15.6,634
15.64,633
15.68,633
15.72,634
15.76,634
15.8,634
15.84,635
15.88,635
15.92,634
15.96,634
16.0,634
16.04,635
16.08,634
16.12,633
16.16,633
16.2,632
16.24,632
16.28,632
16.32,632
16.36,632
16.4,632
16.44,632
16.48,632
16.52,632
16.56,633
16.6,633
16.64,633
16.68,633
16.72,633
16.76,634
16.8,633
16.84,633
16.88,633
16.92,632
16.96,632
17.0,632
17.04,632
17.08,632
17.12,632
17.16,632
17.2,632
17.24,631
17.28,631
17.32,631
17.36,631
17.4,631
17.44,631
17.48,631
17.52,631
17.56,631
17.6,632
