time,0_y
0.0,310
0.04,309
0.08,309
0.12,309
0.16,308
0.2,308
0.24,308
0.28,309
0.32,309
0.36,309
0.4,309
0.44,309
0.48,309
0.52,309
0.56,308
0.6,308
0.64,307
0.68,306
0.72,307
0.76,306
0.8,306
0.84,305
0.88,305
0.92,305
0.96,305
1.0,305
1.04,305
1.08,306
1.12,306
1.16,307
1.2,307
1.24,306
1.28,306
1.32,307
1.36,307
1.4,307
1.44,307
1.48,307
1.52,307
1.56,308
1.6,308
1.64,308
1.68,309
1.72,309
1.76,309
1.8,309
1.84,309
1.88,309
1.92,309
1.96,309
2.0,309
2.04,309
2.08,309
2.12,309
2.16,309
2.2,309
2.24,309
2.28,309
2.32,310
2.36,310
2.4,310
2.44,310
2.48,310
2.52,309
2.56,309
2.6,309
2.64,309
2.68,309
2.72,309
2.76,309
2.8,309
2.84,309
2.88,309
2.92,309
2.96,309
3.0,309
3.04,309
3.08,309
3.12,309
3.16,309
3.2,309
3.24,309
3.28,309
3.32,308
3.36,308
3.4,308
3.44,310
3.48,312
3.52,313
3.56,314
3.6,315
3.64,316
3.68,316
3.72,316
3.76,315
3.8,315
3.84,315
3.88,316
3.92,316
3.96,316
4.0,315
4.04,316
4.08,315
4.12,315
4.16,315
4.2,315
4.24,315
4.28,315
4.32,315
4.36,315
4.4,315
4.44,315
4.48,315
4.52,315
4.56,315
4.6,315
4.64,315
4.68,315
4.72,315
4.76,315
4.8,315
4.84,315
4.88,315
4.92,315
4.96,315
5.0,315
5.04,315
5.08,315
5.12,315
5.16,315
5.2,315
5.24,315
5.28,315
5.32,315
5.36,315
5.4,315
5.44,315
5.48,315
5.52,315
5.56,315
5.6,315
5.64,315
5.68,315
5.72,315
5.76,315
5.8,315
5.84,315
5.88,314
5.92,314
5.96,313
6.0,312
6.04,311
6.08,311
6.12,313
6.16,317
6.2,322
6.24,323
6.28,322
6.32,319
6.36,318
6.4,319
6.44,320
6.48,320
6.52,319
6.56,319
6.6,319
6.64,319
6.68,320
6.72,320
6.76,321
6.8,322
6.84,322
6.88,321
6.92,322
6.96,321
7.0,321
7.04,321
7.08,321
7.12,321
