time,321_y
0.0,325
0.04,324
0.08,324
0.12,323
0.16,323
0.2,323
0.24,323
0.28,323
0.32,323
0.36,323
0.4,323
0.44,323
0.48,323
0.52,323
0.56,323
0.6,323
0.64,322
0.68,322
0.72,322
0.76,322
0.8,321
0.84,321
0.88,321
0.92,321
0.96,320
1.0,321
1.04,321
1.08,321
1.12,322
1.16,322
1.2,321
1.24,322
1.28,321
1.32,322
1.36,322
1.4,322
1.44,322
1.48,322
1.52,322
1.56,322
1.6,322
1.64,322
1.68,323
1.72,323
1.76,324
1.8,324
1.84,324
1.88,324
1.92,324
1.96,324
2.0,324
2.04,324
2.08,324
2.12,324
2.16,324
2.2,324
2.24,324
2.28,324
2.32,324
2.36,324
2.4,324
2.44,324
2.48,324
2.52,324
2.56,324
2.6,324
2.64,324
2.68,324
2.72,324
2.76,323
2.8,324
2.84,323
2.88,324
2.92,324
2.96,324
3.0,324
3.04,324
3.08,324
3.12,324
3.16,324
3.2,324
3.24,324
3.28,325
3.32,329
3.36,331
3.4,331
3.44,329
3.48,327
3.52,328
3.56,329
3.6,329
3.64,330
3.68,330
3.72,330
3.76,330
3.8,332
3.84,332
3.88,332
3.92,331
3.96,331
4.0,331
4.04,330
4.08,330
4.12,330
4.16,330
4.2,330
4.24,330
4.28,329
4.32,328
4.36,328
4.4,328
4.44,328
4.48,328
4.52,328
4.56,328
4.6,328
4.64,328
4.68,328
4.72,328
4.76,328
4.8,328
4.84,328
4.88,328
4.92,328
4.96,328
5.0,328
5.04,328
5.08,328
5.12,328
5.16,328
5.2,328
5.24,328
5.28,328
5.32,328
5.36,328
5.4,328
5.44,328
5.48,329
5.52,329
5.56,328
5.6,328
5.64,328
5.68,328
5.72,327
5.76,328
5.8,328
5.84,328
5.88,328
5.92,329
5.96,332
6.0,332
6.04,331
6.08,331
6.12,333
6.16,336
6.2,337
6.24,337
6.28,337
6.32,338
6.36,335
6.4,335
6.44,335
6.48,335
6.52,336
6.56,337
6.6,338
6.64,337
6.68,337
6.72,337
6.76,338
6.8,337
6.84,337
6.88,337
6.92,337
6.96,336
7.0,336
7.04,336
7.08,336
7.12,336
7.16,336
7.2,336
7.24,335
7.28,335
7.32,334
7.36,334
7.4,334
7.44,334
7.48,333
7.52,333
7.56,333
7.6,333
7.64,333
7.68,333
7.72,333
7.76,333
7.8,333
7.84,333
7.88,333
7.92,333
7.96,333
8.0,333
8.04,333
8.08,333
8.12,332
8.16,332
8.2,332
8.24,332
8.28,332
8.32,332
8.36,332
8.4,331
8.44,331
8.48,331
8.52,331
8.56,331
8.6,332
8.64,332
8.68,331
8.72,331
8.76,331
8.8,331
8.84,331
8.88,331
8.92,331
8.96,331
9.0,331
9.04,331
9.08,331
9.12,331
9.16,331
9.2,330
9.24,330
9.28,331
9.32,332
9.36,332
9.4,331
9.44,331
9.48,332
9.52,335
9.56,337
9.6,337
9.64,337
9.68,339
9.72,342
9.76,343
9.8,343
9.84,341
9.88,338
9.92,335
9.96,335
10.0,336
10.04,339
10.08,341
10.12,340
10.16,339
10.2,339
10.24,340
10.28,340
10.32,341
10.36,341
10.4,341
10.44,342
10.48,341
10.52,342
10.56,341
10.6,339
10.64,338
10.68,337
10.72,336
10.76,335
10.8,334
10.84,334
10.88,333
10.92,333
10.96,332
11.0,332
11.04,332
11.08,332
11.12,332
11.16,332
11.2,332
11.24,331
11.28,331
11.32,331
11.36,331
11.4,331
11.44,330
11.48,330
11.52,330
11.56,330
11.6,330
