time,87_x
0.0,630
0.04,631
0.08,631
0.12,631
0.16,631
0.2,631
0.24,631
0.28,631
0.32,631
0.36,632
0.4,632
0.44,632
0.48,632
0.52,632
0.56,632
0.6,632
0.64,632
0.68,632
0.72,631
0.76,632
0.8,631
0.84,631
0.88,631
0.92,630
0.96,631
1.0,630
1.04,630
1.08,630
1.12,630
1.16,631
1.2,631
1.24,631
1.28,631
1.32,631
1.36,632
1.4,632
1.44,632
1.48,632
1.52,632
1.56,632
1.6,632
1.64,632
1.68,632
1.72,632
1.76,632
1.8,631
1.84,631
1.88,631
1.92,631
1.96,631
2.0,631
2.04,630
2.08,630
2.12,630
2.16,630
2.2,630
2.24,631
2.28,631
2.32,631
2.36,631
2.4,631
2.44,631
2.48,631
2.52,631
2.56,631
2.6,631
2.64,631
2.68,631
2.72,631
2.76,631
2.8,631
2.84,631
2.88,632
2.92,632
2.96,632
3.0,632
3.04,631
3.08,631
3.12,631
3.16,632
3.2,631
3.24,631
3.28,631
3.32,631
3.36,631
3.4,631
3.44,631
3.48,632
3.52,631
3.56,631
3.6,631
3.64,631
3.68,630
3.72,630
3.76,629
3.8,629
3.84,629
3.88,629
3.92,629
3.96,629
4.0,629
4.04,629
4.08,630
4.12,630
4.16,630
4.2,630
4.24,631
4.28,631
4.32,632
4.36,632
4.4,632
4.44,632
4.48,632
4.52,632
4.56,632
4.6,631
4.64,631
4.68,632
4.72,631
4.76,631
4.8,632
4.84,631
4.88,631
4.92,631
4.96,631
5.0,631
5.04,631
5.08,630
5.12,630
5.16,630
5.2,630
5.24,630
5.28,630
5.32,630
5.36,630
5.4,630
5.44,630
5.48,630
5.52,630
5.56,630
5.6,630
5.64,630
5.68,630
5.72,630
5.76,630
5.8,630
5.84,630
5.88,629
5.92,629
5.96,629
6.0,629
6.04,629
6.08,629
6.12,630
6.16,630
6.2,630
6.24,629
6.28,629
6.32,628
6.36,627
6.4,627
6.44,626
6.48,625
6.52,624
6.56,624
6.6,624
6.64,624
6.68,624
6.72,624
6.76,624
6.8,624
6.84,625
6.88,625
6.92,625
6.96,625
7.0,625
7.04,626
7.08,627
7.12,627
7.16,627
7.2,628
7.24,628
7.28,628
7.32,629
7.36,629
7.4,629
7.44,630
7.48,630
7.52,630
7.56,630
7.6,630
7.64,630
7.68,630
7.72,630
7.76,630
7.8,630
7.84,630
7.88,629
7.92,629
7.96,629
8.0,629
8.04,628
8.08,628
8.12,628
8.16,628
8.2,628
8.24,627
8.28,627
8.32,627
8.36,627
8.4,627
8.44,627
8.48,627
8.52,628
8.56,627
8.6,628
8.64,627
8.68,627
8.72,628
8.76,628
8.8,628
8.84,628
8.88,628
8.92,628
8.96,628
9.0,628
9.04,628
9.08,628
9.12,628
9.16,628
9.2,629
9.24,629
9.28,629
9.32,628
9.36,628
9.4,628
9.44,628
9.48,628
9.52,628
9.56,628
9.6,627
9.64,627
9.68,628
9.72,628
9.76,628
9.8,628
9.84,628
9.88,628
9.92,627
9.96,626
10.0,626
10.04,626
10.08,625
10.12,625
10.16,624
10.2,624
10.24,625
10.28,625
10.32,625
10.36,625
10.4,625
10.44,625
10.48,626
10.52,626
10.56,625
10.6,626
10.64,625
10.68,625
10.72,625
10.76,625
10.8,626
10.84,626
10.88,626
10.92,625
10.96,626
11.0,626
11.04,626
11.08,626
11.12,626
11.16,627
11.2,628
11.24,628
11.28,628
11.32,628
11.36,628
11.4,629
11.44,629
11.48,630
11.52,630
11.56,630
11.6,630
11.64,630
11.68,630
11.72,630
11.76,630
11.8,629
11.84,629
11.88,629
11.92,628
11.96,628
12.0,628
12.04,627
12.08,627
12.12,627
12.16,627
12.2,627
12.24,627
12.28,627
12.32,626
12.36,626
12.4,626
12.44,626
12.48,626
12.52,627
12.56,627
12.6,627
12.64,628
12.68,629
12.72,629
12.76,630
12.8,630
12.84,631
12.88,631
12.92,631
12.96,629
13.0,628
13.04,626
13.08,625
13.12,625
13.16,624
13.2,624
13.24,623
13.28,623
13.32,622
13.36,621
13.4,621
13.44,620
13.48,620
13.52,620
13.56,621
13.6,621
13.64,622
13.68,622
13.72,622
13.76,622
13.8,622
13.84,622
13.88,622
13.92,621
13.96,620
14.0,621
14.04,623
14.08,624
14.12,626
14.16,628
14.2,631
14.24,633
14.28,635
14.32,637
14.36,637
14.4,638
14.44,638
14.48,639
14.52,639
14.56,638
14.6,636
14.64,634
14.68,633
14.72,631
14.76,632
14.8,632
14.84,630
14.88,630
14.92,630
14.96,629
15.0,628
15.04,627
15.08,628
15.12,626
15.16,627
15.2,627
15.24,627
15.28,627
15.32,626
15.36,626
15.4,626
15.44,626
15.48,626
15.52,626
15.56,626
15.6,627
15.64,626
15.68,626
15.72,627
15.76,627
15.8,626
15.84,628
15.88,627
15.92,627
15.96,627
16.0,627
16.04,627
16.08,626
16.12,626
16.16,626
16.2,625
16.24,625
16.28,625
16.32,625
16.36,625
16.4,625
16.44,625
16.48,625
16.52,625
16.56,626
16.6,626
16.64,626
16.68,626
16.72,626
16.76,627
16.8,626
16.84,626
16.88,626
16.92,626
16.96,626
17.0,625
17.04,625
17.08,625
17.12,625
17.16,625
17.2,625
17.24,625
17.28,625
17.32,624
17.36,624
17.4,624
17.44,624
17.48,625
17.52,625
17.56,625
17.6,625
17.64,625
17.68,625
17.72,625
17.76,626
17.8,627
17.84,628
17.88,629
17.92,630
17.96,631
18.0,631
18.04,630
18.08,629
18.12,629
18.16,629
18.2,629
18.24,629
18.28,630
18.32,629
18.36,629
18.4,630
18.44,630
18.48,630
18.52,628
18.56,628
18.6,628
18.64,627
18.68,627
18.72,627
18.76,627
18.8,626
18.84,625
18.88,624
18.92,623
18.96,623
19.0,624
19.04,624
19.08,621
19.12,620
19.16,620
19.2,619
19.24,619
19.28,619
19.32,619
19.36,618
19.4,618
19.44,618
19.48,618
19.52,617
19.56,615
19.6,614
19.64,612
19.68,613
19.72,614
19.76,615
19.8,617
19.84,617
19.88,616
19.92,616
19.96,615
20.0,616
20.04,615
20.08,616
20.12,616
20.16,617
20.2,617
20.24,617
20.28,618
20.32,619
20.36,620
20.4,621
20.44,621
20.48,621
20.52,622
20.56,622
20.6,623
20.64,622
20.68,622
20.72,622
20.76,621
20.8,621
20.84,621
20.88,621
20.92,622
20.96,622
21.0,622
21.04,622
21.08,622
21.12,622
21.16,623
21.2,622
21.24,622
21.28,622
21.32,622
21.36,622
21.4,622
21.44,622
21.48,622
21.52,623
21.56,624
21.6,624
21.64,624
21.68,624
21.72,624
21.76,624
21.8,624
21.84,624
21.88,623
21.92,623
21.96,623
22.0,623
22.04,623
22.08,623
22.12,622
22.16,622
22.2,622
22.24,622
22.28,623
22.32,623
22.36,623
22.4,622
22.44,622
22.48,622
22.52,622
22.56,624
22.6,626
22.64,630
22.68,633
22.72,636
22.76,636
22.8,635
22.84,634
22.88,632
22.92,630
22.96,628
23.0,626
23.04,623
23.08,622
23.12,622
23.16,621
23.2,622
23.24,621
23.28,620
23.32,620
23.36,621
23.4,619
23.44,619
23.48,619
23.52,621
23.56,622
23.6,624
23.64,626
23.68,627
23.72,627
23.76,627
23.8,627
23.84,626
23.88,624
23.92,624
23.96,622
24.0,620
