time,91_y
0.0,324
0.04,324
0.08,324
0.12,324
0.16,324
0.2,324
0.24,324
0.28,324
0.32,324
0.36,324
0.4,324
0.44,324
0.48,324
0.52,324
0.56,323
0.6,323
0.64,323
0.68,323
0.72,323
0.76,322
0.8,322
0.84,321
0.88,321
0.92,321
0.96,321
1.0,321
1.04,322
1.08,322
1.12,322
1.16,323
1.2,322
1.24,322
1.28,322
1.32,323
1.36,322
1.4,323
1.44,323
1.48,323
1.52,323
1.56,323
1.6,323
1.64,323
1.68,324
1.72,324
1.76,325
1.8,325
1.84,325
1.88,325
1.92,325
1.96,325
2.0,325
2.04,325
2.08,325
2.12,325
2.16,325
2.2,325
2.24,325
2.28,325
2.32,325
2.36,325
2.4,325
2.44,325
2.48,325
2.52,325
2.56,325
2.6,325
2.64,325
2.68,325
2.72,325
2.76,325
2.8,325
2.84,325
2.88,325
2.92,325
2.96,325
3.0,325
3.04,325
3.08,325
3.12,325
3.16,325
3.2,325
3.24,326
3.28,327
3.32,330
3.36,332
3.4,332
3.44,330
3.48,328
3.52,329
3.56,330
3.6,331
3.64,332
3.68,332
3.72,331
3.76,331
3.8,333
3.84,333
3.88,333
3.92,333
3.96,332
4.0,332
4.04,332
4.08,332
4.12,332
4.16,332
4.2,332
4.24,331
4.28,331
4.32,331
4.36,330
4.4,330
4.44,330
4.48,330
4.52,330
4.56,330
4.6,330
4.64,330
4.68,330
4.72,331
4.76,331
4.8,331
4.84,331
4.88,331
4.92,331
4.96,331
5.0,331
5.04,331
5.08,331
5.12,331
5.16,331
5.2,331
5.24,331
5.28,331
5.32,331
5.36,331
5.4,331
5.44,331
5.48,331
5.52,331
5.56,331
5.6,331
5.64,331
5.68,330
5.72,330
5.76,330
5.8,330
5.84,331
5.88,331
5.92,332
5.96,334
6.0,334
6.04,333
6.08,332
6.12,335
6.16,338
6.2,339
6.24,339
6.28,339
6.32,339
6.36,336
6.4,336
6.44,336
6.48,336
6.52,336
6.56,337
6.6,338
6.64,338
6.68,338
6.72,338
6.76,339
6.8,338
6.84,337
6.88,337
6.92,337
6.96,337
7.0,337
7.04,337
7.08,337
7.12,337
7.16,337
7.2,337
7.24,337
7.28,337
7.32,337
7.36,337
7.4,336
7.44,336
7.48,336
7.52,335
7.56,335
7.6,335
7.64,335
7.68,335
7.72,335
7.76,335
7.8,335
7.84,335
7.88,335
7.92,335
7.96,335
8.0,335
8.04,334
8.08,334
8.12,334
8.16,334
8.2,334
8.24,334
8.28,334
8.32,334
8.36,334
8.4,334
8.44,333
8.48,333
8.52,333
8.56,333
8.6,333
8.64,333
8.68,333
8.72,333
8.76,333
8.8,333
8.84,333
8.88,333
8.92,333
8.96,333
9.0,333
9.04,333
9.08,332
9.12,332
9.16,331
9.2,331
9.24,331
9.28,332
9.32,333
9.36,333
9.4,332
9.44,331
9.48,333
9.52,336
9.56,338
9.6,337
9.64,338
9.68,340
9.72,343
9.76,344
9.8,344
9.84,341
9.88,339
9.92,336
9.96,335
10.0,336
10.04,339
10.08,341
10.12,340
10.16,339
10.2,340
10.24,340
10.28,341
10.32,341
10.36,341
10.4,342
10.44,342
10.48,342
10.52,342
10.56,342
10.6,340
10.64,338
10.68,337
10.72,337
10.76,336
10.8,336
10.84,335
10.88,334
10.92,333
10.96,333
11.0,333
11.04,333
11.08,333
11.12,333
11.16,333
11.2,333
11.24,333
11.28,333
11.32,333
11.36,333
11.4,332
11.44,332
11.48,332
11.52,332
11.56,331
11.6,332
11.64,332
11.68,332
11.72,332
11.76,333
11.8,333
11.84,332
11.88,332
11.92,332
11.96,332
12.0,332
12.04,331
12.08,331
12.12,330
12.16,329
12.2,328
12.24,328
12.28,328
12.32,328
12.36,328
12.4,328
12.44,328
12.48,328
12.52,328
12.56,328
12.6,329
12.64,329
12.68,330
12.72,330
12.76,330
12.8,329
12.84,328
12.88,327
12.92,325
12.96,324
13.0,322
13.04,322
13.08,322
13.12,323
13.16,326
13.2,328
13.24,329
13.28,330
13.32,328
13.36,329
13.4,330
13.44,332
13.48,335
13.52,336
13.56,338
13.6,339
13.64,340
13.68,341
13.72,341
13.76,343
13.8,343
13.84,344
13.88,344
13.92,344
13.96,347
14.0,351
14.04,350
14.08,346
14.12,344
14.16,343
14.2,343
14.24,343
14.28,343
14.32,342
14.36,340
14.4,338
14.44,336
14.48,335
14.52,335
14.56,341
14.6,344
14.64,343
14.68,344
14.72,340
14.76,340
14.8,342
14.84,344
14.88,341
14.92,337
14.96,336
15.0,337
15.04,339
15.08,345
15.12,344
15.16,342
15.2,340
15.24,341
15.28,343
15.32,343
15.36,341
15.4,339
15.44,338
15.48,339
15.52,341
15.56,342
15.6,342
15.64,342
15.68,343
15.72,345
15.76,346
15.8,345
15.84,341
15.88,338
15.92,337
15.96,336
16.0,337
16.04,336
16.08,335
16.12,335
16.16,334
16.2,334
16.24,333
16.28,333
16.32,332
16.36,332
16.4,331
16.44,331
16.48,331
16.52,331
16.56,331
16.6,331
16.64,331
16.68,331
16.72,331
16.76,331
16.8,330
16.84,329
16.88,328
16.92,328
16.96,328
17.0,328
17.04,328
17.08,328
17.12,327
17.16,327
17.2,327
17.24,326
17.28,326
17.32,325
17.36,325
17.4,324
17.44,324
17.48,324
17.52,324
17.56,324
17.6,324
17.64,325
17.68,326
17.72,327
17.76,331
17.8,337
17.84,338
17.88,337
17.92,335
17.96,332
18.0,331
18.04,331
18.08,332
18.12,335
18.16,338
18.2,341
18.24,341
18.28,339
18.32,340
18.36,340
18.4,341
18.44,340
18.48,340
18.52,340
18.56,340
18.6,340
18.64,338
18.68,337
18.72,337
18.76,340
18.8,343
18.84,344
18.88,345
18.92,345
18.96,345
19.0,342
19.04,339
19.08,340
19.12,342
19.16,342
19.2,341
19.24,341
19.28,339
19.32,334
19.36,328
19.4,324
19.44,321
19.48,322
19.52,320
19.56,320
19.6,320
19.64,321
19.68,320
19.72,321
19.76,326
19.8,331
19.84,335
19.88,338
19.92,341
19.96,343
20.0,345
20.04,347
20.08,347
20.12,347
20.16,349
20.2,349
20.24,351
20.28,351
20.32,351
20.36,349
20.4,346
20.44,345
20.48,347
20.52,350
20.56,351
20.6,350
20.64,347
20.68,348
20.72,349
20.76,349
20.8,349
20.84,351
20.88,353
20.92,352
20.96,348
21.0,346
21.04,346
21.08,346
21.12,346
21.16,345
21.2,344
21.24,343
21.28,342
21.32,342
21.36,341
21.4,341
21.44,341
21.48,341
21.52,341
21.56,341
21.6,341
21.64,341
21.68,341
21.72,341
21.76,341
21.8,340
21.84,340
21.88,340
21.92,340
21.96,340
22.0,339
22.04,339
22.08,339
22.12,338
22.16,338
22.2,337
22.24,337
22.28,336
22.32,336
22.36,335
22.4,333
22.44,332
22.48,330
22.52,329
22.56,329
22.6,330
22.64,330
22.68,332
22.72,335
22.76,338
22.8,338
22.84,339
22.88,339
22.92,339
22.96,339
23.0,338
23.04,338
23.08,338
23.12,340
23.16,340
23.2,340
23.24,341
23.28,342
23.32,350
23.36,348
23.4,344
23.44,343
23.48,342
23.52,344
23.56,346
23.6,347
23.64,347
23.68,348
23.72,349
23.76,349
23.8,349
23.84,348
23.88,348
23.92,349
23.96,350
24.0,350
24.04,347
24.08,345
24.12,345
24.16,347
24.2,346
24.24,343
24.28,340
24.32,338
24.36,336
24.4,333
24.44,332
24.48,332
24.52,333
24.56,335
24.6,336
24.64,337
24.68,339
24.72,344
24.76,339
24.8,338
24.84,339
24.88,342
24.92,347
24.96,350
25.0,351
25.04,353
25.08,355
25.12,355
25.16,356
25.2,356
25.24,353
25.28,351
25.32,351
25.36,351
25.4,350
25.44,351
25.48,353
25.52,352
25.56,349
25.6,347
25.64,348
25.68,350
25.72,349
25.76,349
25.8,348
25.84,349
25.88,352
25.92,354
25.96,356
26.0,357
26.04,357
26.08,358
26.12,357
26.16,356
26.2,355
26.24,356
26.28,358
26.32,358
26.36,357
26.4,356
26.44,356
26.48,354
26.52,353
26.56,352
26.6,350
26.64,345
26.68,341
26.72,339
26.76,340
26.8,342
26.84,341
26.88,341
26.92,342
26.96,342
27.0,343
27.04,344
27.08,344
27.12,345
27.16,350
27.2,356
27.24,359
27.28,360
27.32,358
27.36,356
27.4,359
27.44,361
27.48,361
27.52,358
27.56,355
27.6,352
27.64,352
27.68,352
27.72,351
27.76,351
27.8,350
27.84,350
27.88,349
27.92,348
27.96,347
28.0,347
28.04,346
28.08,346
28.12,345
28.16,344
28.2,344
28.24,343
28.28,342
28.32,342
28.36,341
28.4,340
28.44,340
28.48,340
28.52,341
28.56,342
28.6,341
28.64,341
28.68,339
28.72,339
28.76,339
28.8,339
28.84,341
28.88,340
28.92,340
28.96,338
29.0,336
29.04,335
29.08,333
29.12,331
29.16,330
29.2,328
29.24,328
29.28,326
29.32,325
29.36,324
29.4,323
29.44,321
29.48,320
29.52,320
29.56,320
29.6,321
29.64,321
29.68,321
29.72,321
29.76,322
29.8,322
29.84,322
29.88,322
29.92,322
29.96,323
30.0,323
30.04,324
30.08,326
30.12,331
30.16,342
