time,269_y
0.0,312
0.04,310
0.08,310
0.12,310
0.16,310
0.2,310
0.24,310
0.28,310
0.32,310
0.36,310
0.4,310
0.44,310
0.48,310
0.52,310
0.56,309
0.6,309
0.64,308
0.68,308
0.72,308
0.76,308
0.8,307
0.84,307
0.88,307
0.92,307
0.96,306
1.0,306
1.04,307
1.08,308
1.12,308
1.16,308
1.2,308
1.24,308
1.28,308
1.32,308
1.36,308
1.4,308
1.44,308
1.48,308
1.52,308
1.56,309
1.6,309
1.64,309
1.68,310
1.72,310
1.76,311
1.8,310
1.84,310
1.88,310
1.92,310
1.96,310
2.0,310
2.04,310
2.08,310
2.12,310
2.16,310
2.2,310
2.24,310
2.28,310
2.32,311
2.36,311
2.4,311
2.44,311
2.48,311
2.52,311
2.56,311
2.6,311
2.64,311
2.68,310
2.72,310
2.76,310
2.8,310
2.84,310
2.88,310
2.92,310
2.96,311
3.0,311
3.04,311
3.08,310
3.12,310
3.16,310
3.2,310
3.24,310
3.28,310
3.32,310
3.36,310
3.4,310
3.44,312
3.48,313
3.52,314
3.56,315
3.6,315
3.64,316
3.68,317
3.72,317
3.76,316
3.8,316
3.84,316
3.88,317
3.92,317
3.96,316
4.0,316
4.04,316
4.08,316
4.12,316
4.16,316
4.2,316
4.24,315
4.28,315
4.32,315
4.36,315
4.4,315
4.44,315
4.48,315
4.52,315
4.56,315
4.6,315
4.64,315
4.68,315
4.72,315
4.76,315
4.8,315
4.84,315
4.88,315
4.92,315
4.96,315
5.0,315
5.04,315
5.08,315
5.12,315
5.16,315
5.2,316
5.24,316
5.28,316
5.32,316
5.36,316
5.4,316
5.44,316
5.48,316
5.52,316
5.56,316
5.6,316
5.64,315
5.68,315
5.72,315
5.76,315
5.8,315
5.84,315
5.88,315
5.92,315
5.96,314
6.0,314
6.04,312
6.08,312
6.12,314
6.16,318
6.2,323
6.24,323
6.28,323
6.32,321
6.36,319
6.4,320
6.44,320
6.48,320
6.52,320
6.56,320
6.6,320
6.64,320
6.68,321
6.72,321
6.76,321
6.8,322
6.84,322
6.88,322
6.92,322
6.96,322
7.0,322
7.04,322
7.08,322
7.12,321
7.16,321
7.2,321
7.24,321
7.28,321
7.32,321
7.36,321
7.4,321
7.44,320
7.48,320
7.52,320
7.56,320
7.6,320
7.64,319
7.68,320
7.72,319
7.76,319
7.8,319
7.84,319
7.88,319
7.92,319
7.96,319
8.0,320
8.04,319
8.08,319
8.12,319
8.16,318
8.2,318
8.24,318
8.28,318
8.32,318
8.36,318
8.4,318
8.44,318
8.48,318
8.52,318
8.56,318
8.6,318
8.64,318
8.68,318
8.72,318
8.76,317
8.8,317
8.84,317
8.88,317
8.92,317
8.96,317
9.0,317
9.04,317
9.08,316
9.12,316
9.16,315
9.2,314
9.24,312
9.28,311
9.32,311
9.36,312
9.4,313
9.44,314
9.48,314
9.52,315
9.56,315
9.6,317
9.64,316
9.68,316
9.72,318
9.76,321
9.8,321
9.84,322
9.88,321
9.92,321
9.96,321
10.0,322
10.04,323
10.08,324
10.12,323
10.16,324
10.2,324
10.24,324
10.28,325
10.32,325
10.36,325
10.4,324
10.44,325
10.48,324
10.52,324
10.56,326
10.6,326
10.64,325
10.68,324
10.72,323
10.76,323
10.8,322
10.84,322
10.88,321
10.92,321
10.96,320
11.0,320
11.04,320
11.08,320
11.12,320
11.16,320
11.2,319
11.24,318
11.28,318
11.32,318
11.36,318
11.4,318
11.44,317
11.48,317
11.52,317
11.56,317
11.6,317
11.64,317
11.68,317
11.72,317
11.76,317
11.8,318
11.84,317
11.88,317
11.92,317
11.96,317
12.0,317
12.04,316
12.08,315
12.12,315
12.16,314
12.2,313
12.24,313
12.28,312
12.32,312
12.36,312
12.4,312
12.44,312
12.48,312
12.52,313
12.56,313
12.6,313
12.64,314
12.68,314
12.72,314
12.76,314
12.8,314
12.84,313
12.88,311
12.92,309
12.96,308
13.0,306
13.04,306
13.08,306
13.12,304
13.16,304
13.2,305
13.24,306
13.28,308
13.32,310
13.36,311
13.4,314
13.44,316
13.48,318
13.52,321
13.56,322
13.6,324
13.64,324
13.68,325
13.72,325
13.76,326
13.8,326
13.84,327
13.88,327
13.92,328
13.96,328
14.0,328
14.04,328
14.08,328
14.12,328
14.16,329
14.2,328
14.24,325
14.28,324
14.32,323
14.36,322
14.4,319
14.44,317
14.48,316
14.52,315
14.56,316
14.6,318
14.64,319
14.68,320
14.72,322
14.76,319
14.8,318
14.84,318
14.88,321
14.92,322
14.96,322
15.0,322
15.04,322
15.08,321
15.12,321
15.16,319
15.2,319
15.24,318
15.28,318
15.32,319
15.36,319
15.4,319
15.44,318
15.48,318
15.52,319
15.56,320
15.6,320
15.64,321
15.68,320
15.72,322
15.76,323
15.8,322
15.84,322
15.88,322
15.92,321
15.96,321
16.0,322
16.04,322
16.08,322
16.12,322
16.16,321
16.2,321
16.24,320
16.28,320
16.32,319
16.36,319
16.4,318
16.44,318
16.48,318
16.52,318
16.56,318
16.6,318
16.64,317
16.68,317
16.72,316
16.76,316
16.8,315
16.84,314
16.88,313
16.92,313
16.96,313
17.0,313
17.04,313
17.08,313
17.12,312
17.16,311
17.2,311
17.24,310
17.28,310
17.32,309
17.36,309
17.4,309
17.44,308
17.48,308
17.52,308
17.56,308
17.6,308
17.64,309
17.68,309
17.72,310
17.76,310
17.8,310
17.84,311
17.88,311
17.92,313
17.96,313
18.0,313
18.04,313
18.08,315
18.12,317
18.16,318
18.2,321
18.24,321
18.28,322
18.32,322
18.36,325
18.4,325
18.44,324
