time,402_x
0.0,651
0.04,652
0.08,653
0.12,652
0.16,652
0.2,652
0.24,652
0.28,652
0.32,653
0.36,653
0.4,653
0.44,653
0.48,653
0.52,653
0.56,653
0.6,654
0.64,654
0.68,654
0.72,653
0.76,653
0.8,652
0.84,652
0.88,652
0.92,652
0.96,652
1.0,652
1.04,652
1.08,652
1.12,652
1.16,652
1.2,652
1.24,652
1.28,653
1.32,653
1.36,653
1.4,653
1.44,653
1.48,653
1.52,654
1.56,653
1.6,654
1.64,653
1.68,653
1.72,653
1.76,653
1.8,653
1.84,653
1.88,653
1.92,652
1.96,652
2.0,652
2.04,652
2.08,652
2.12,652
2.16,652
2.2,652
2.24,652
2.28,652
2.32,652
2.36,653
2.4,653
2.44,653
2.48,653
2.52,653
2.56,653
2.6,653
2.64,653
2.68,653
2.72,653
2.76,653
2.8,653
2.84,653
2.88,653
2.92,653
2.96,653
3.0,653
3.04,653
3.08,653
3.12,653
3.16,653
3.2,653
3.24,652
3.28,652
3.32,652
3.36,652
3.4,652
3.44,652
3.48,654
3.52,654
3.56,653
3.6,652
3.64,652
3.68,652
3.72,652
3.76,651
3.8,651
3.84,651
3.88,651
3.92,651
3.96,651
4.0,651
4.04,651
4.08,651
4.12,651
4.16,651
4.2,651
4.24,652
4.28,652
4.32,653
4.36,653
4.4,653
4.44,653
4.48,653
4.52,653
4.56,653
4.6,653
4.64,653
4.68,653
4.72,653
4.76,653
4.8,653
4.84,653
4.88,653
4.92,653
4.96,652
5.0,652
5.04,652
5.08,652
5.12,651
5.16,651
5.2,651
5.24,651
5.28,651
5.32,651
5.36,651
5.4,651
5.44,651
5.48,651
5.52,651
5.56,651
5.6,651
5.64,651
5.68,651
5.72,651
5.76,651
5.8,651
5.84,651
5.88,650
5.92,650
5.96,650
6.0,650
6.04,650
6.08,650
6.12,651
6.16,650
6.2,651
6.24,650
6.28,650
6.32,648
6.36,648
6.4,648
6.44,648
6.48,648
6.52,647
6.56,646
6.6,646
6.64,646
6.68,647
6.72,647
6.76,647
6.8,647
6.84,647
6.88,647
6.92,647
6.96,647
7.0,647
7.04,647
7.08,648
7.12,648
7.16,649
7.2,649
7.24,649
7.28,649
7.32,650
7.36,650
7.4,651
7.44,651
7.48,651
7.52,651
7.56,651
7.6,651
7.64,651
7.68,651
7.72,651
7.76,651
7.8,651
7.84,651
7.88,651
7.92,651
7.96,651
8.0,650
8.04,650
8.08,649
8.12,649
8.16,649
8.2,649
8.24,648
8.28,648
8.32,648
8.36,648
8.4,649
8.44,649
8.48,648
8.52,649
8.56,649
8.6,649
8.64,649
8.68,649
8.72,649
8.76,649
8.8,649
8.84,649
8.88,649
8.92,649
8.96,649
9.0,649
9.04,649
9.08,650
9.12,650
9.16,649
9.2,650
9.24,651
9.28,651
9.32,651
9.36,650
9.4,650
9.44,649
9.48,650
9.52,650
9.56,649
9.6,649
9.64,649
9.68,649
9.72,650
9.76,650
9.8,651
9.84,650
9.88,650
9.92,649
9.96,648
10.0,648
10.04,648
10.08,647
10.12,647
10.16,647
10.2,647
10.24,648
10.28,647
10.32,648
10.36,648
10.4,648
10.44,648
10.48,648
10.52,648
10.56,647
10.6,648
10.64,647
10.68,647
10.72,648
10.76,648
10.8,648
10.84,649
10.88,649
10.92,649
10.96,649
11.0,649
11.04,649
11.08,649
11.12,649
11.16,649
11.2,650
11.24,650
11.28,650
11.32,650
11.36,650
11.4,650
11.44,650
11.48,651
11.52,651
11.56,651
11.6,651
11.64,651
11.68,651
11.72,651
11.76,651
11.8,651
11.84,651
11.88,650
11.92,650
11.96,649
12.0,649
12.04,649
12.08,649
12.12,648
12.16,648
12.2,648
12.24,648
12.28,648
12.32,648
12.36,648
12.4,648
12.44,648
12.48,648
12.52,648
12.56,649
12.6,649
12.64,650
12.68,650
12.72,651
12.76,651
12.8,652
12.84,652
12.88,652
12.92,652
12.96,651
13.0,649
13.04,647
13.08,645
13.12,644
13.16,643
13.2,644
13.24,642
13.28,642
13.32,641
13.36,640
13.4,639
13.44,639
13.48,639
13.52,639
13.56,640
13.6,640
13.64,640
13.68,641
13.72,641
13.76,641
