time,146_y
0.0,322
0.04,322
0.08,321
0.12,321
0.16,321
0.2,321
0.24,321
0.28,321
0.32,321
0.36,321
0.4,321
0.44,321
0.48,321
0.52,321
0.56,320
0.6,320
0.64,320
0.68,320
0.72,320
0.76,319
0.8,319
0.84,318
0.88,318
0.92,318
0.96,318
1.0,318
1.04,319
1.08,319
1.12,319
1.16,320
1.2,319
1.24,319
1.28,319
1.32,320
1.36,319
1.4,320
1.44,320
1.48,320
1.52,320
1.56,320
1.6,320
1.64,321
1.68,321
1.72,321
1.76,322
1.8,322
1.84,322
1.88,322
1.92,322
1.96,322
2.0,322
2.04,322
2.08,322
2.12,322
2.16,322
2.2,322
2.24,322
2.28,322
2.32,322
2.36,322
2.4,322
2.44,322
2.48,322
2.52,322
2.56,322
2.6,322
2.64,322
2.68,322
2.72,322
2.76,322
2.8,322
2.84,322
2.88,322
2.92,323
2.96,323
3.0,323
3.04,323
3.08,322
3.12,322
3.16,323
3.2,323
3.24,323
3.28,324
3.32,325
3.36,327
3.4,327
3.44,326
3.48,325
3.52,326
3.56,327
3.6,328
3.64,329
3.68,328
3.72,328
3.76,327
3.8,328
3.84,329
3.88,329
3.92,329
3.96,329
4.0,328
4.04,328
4.08,328
4.12,328
4.16,328
4.2,328
4.24,328
4.28,328
4.32,328
4.36,327
4.4,327
4.44,327
4.48,327
4.52,327
4.56,327
4.6,328
4.64,328
4.68,328
4.72,328
4.76,328
4.8,328
4.84,328
4.88,328
4.92,328
4.96,328
5.0,328
5.04,328
5.08,328
5.12,328
5.16,328
5.2,328
5.24,328
5.28,328
5.32,328
5.36,328
5.4,328
5.44,328
5.48,328
5.52,328
5.56,328
5.6,328
5.64,328
5.68,328
5.72,327
5.76,328
5.8,328
5.84,328
5.88,328
5.92,329
5.96,330
6.0,329
6.04,328
6.08,328
6.12,330
6.16,334
6.2,336
6.24,336
6.28,335
6.32,334
6.36,332
6.4,332
6.44,331
6.48,331
6.52,331
6.56,332
6.6,333
6.64,333
6.68,333
6.72,333
6.76,334
6.8,333
6.84,333
6.88,333
6.92,333
6.96,333
7.0,333
7.04,333
7.08,333
7.12,333
7.16,334
7.2,334
7.24,334
7.28,334
7.32,334
7.36,333
7.4,333
7.44,333
7.48,333
7.52,332
7.56,332
7.6,332
7.64,332
7.68,332
7.72,332
7.76,332
7.8,332
7.84,332
7.88,332
7.92,332
7.96,332
8.0,332
8.04,331
8.08,331
8.12,331
8.16,331
8.2,331
8.24,330
8.28,331
8.32,331
8.36,331
8.4,331
8.44,330
8.48,330
8.52,330
8.56,330
8.6,330
8.64,330
8.68,330
8.72,330
8.76,330
8.8,330
8.84,330
8.88,330
8.92,330
8.96,330
9.0,330
9.04,329
9.08,329
9.12,329
9.16,327
9.2,327
9.24,326
9.28,327
9.32,327
9.36,328
9.4,327
9.44,327
9.48,328
9.52,330
9.56,332
9.6,332
9.64,332
9.68,333
9.72,336
9.76,338
9.8,337
9.84,336
9.88,334
9.92,332
9.96,331
10.0,332
10.04,334
10.08,336
10.12,335
10.16,334
10.2,335
10.24,335
10.28,336
10.32,336
10.36,336
10.4,337
10.44,337
10.48,337
10.52,337
10.56,337
10.6,336
10.64,335
10.68,334
10.72,333
10.76,332
10.8,332
10.84,331
10.88,330
10.92,329
10.96,329
11.0,329
11.04,329
11.08,329
11.12,329
11.16,330
11.2,330
11.24,330
11.28,330
11.32,329
11.36,329
11.4,329
11.44,329
11.48,329
11.52,329
11.56,328
11.6,329
11.64,329
11.68,329
11.72,329
11.76,329
11.8,329
11.84,329
11.88,329
11.92,329
11.96,329
12.0,329
12.04,328
12.08,328
12.12,327
12.16,326
12.2,325
12.24,325
12.28,325
12.32,325
12.36,325
12.4,325
12.44,325
12.48,325
12.52,325
12.56,325
12.6,326
12.64,327
12.68,327
12.72,327
12.76,327
12.8,326
12.84,325
12.88,324
12.92,322
12.96,321
13.0,319
13.04,319
13.08,319
13.12,319
13.16,321
13.2,323
13.24,324
13.28,325
13.32,324
13.36,325
13.4,326
13.44,328
13.48,330
13.52,332
13.56,334
13.6,335
13.64,336
13.68,337
13.72,337
13.76,338
13.8,338
13.84,339
13.88,339
13.92,340
13.96,341
14.0,344
14.04,343
14.08,341
14.12,339
14.16,340
14.2,339
14.24,339
14.28,339
14.32,338
14.36,336
14.4,334
14.44,332
14.48,331
14.52,331
14.56,335
14.6,338
14.64,338
14.68,338
14.72,335
14.76,335
14.8,336
14.84,338
14.88,336
14.92,333
14.96,333
15.0,333
15.04,335
15.08,339
15.12,337
15.16,336
15.2,335
15.24,335
15.28,336
15.32,336
15.36,335
15.4,334
15.44,333
15.48,334
15.52,335
15.56,336
15.6,337
15.64,336
15.68,337
15.72,339
15.76,340
15.8,338
15.84,336
15.88,334
15.92,332
15.96,332
16.0,332
16.04,332
16.08,332
16.12,331
16.16,331
16.2,330
16.24,330
16.28,329
16.32,328
16.36,328
16.4,327
16.44,327
16.48,328
16.52,328
16.56,328
16.6,328
16.64,328
16.68,328
16.72,328
16.76,328
16.8,327
16.84,326
16.88,325
16.92,325
16.96,325
17.0,325
17.04,325
17.08,325
17.12,325
17.16,324
17.2,324
17.24,323
17.28,323
17.32,322
17.36,322
17.4,322
17.44,321
17.48,322
17.52,322
17.56,322
17.6,322
17.64,323
17.68,323
17.72,324
17.76,327
17.8,331
17.84,332
17.88,331
17.92,330
17.96,328
18.0,327
18.04,327
18.08,328
18.12,330
18.16,333
18.2,336
18.24,336
18.28,335
18.32,336
18.36,337
18.4,337
18.44,337
18.48,337
18.52,336
18.56,336
18.6,336
18.64,335
18.68,334
18.72,334
18.76,336
18.8,339
18.84,340
18.88,341
18.92,340
18.96,340
19.0,337
19.04,335
19.08,336
19.12,337
19.16,337
19.2,336
19.24,336
19.28,334
19.32,330
19.36,324
19.4,319
19.44,318
19.48,318
19.52,316
19.56,316
19.6,316
19.64,316
19.68,315
19.72,316
19.76,321
19.8,326
19.84,331
19.88,334
19.92,337
19.96,340
20.0,341
20.04,342
20.08,341
20.12,341
20.16,343
20.2,343
20.24,345
20.28,345
20.32,345
20.36,344
20.4,342
20.44,341
20.48,343
20.52,345
20.56,345
20.6,345
20.64,343
20.68,343
20.72,344
20.76,344
20.8,344
20.84,345
20.88,347
20.92,346
20.96,343
21.0,342
21.04,342
21.08,342
21.12,341
21.16,341
21.2,340
21.24,339
21.28,338
21.32,338
21.36,337
21.4,337
21.44,337
21.48,337
21.52,337
21.56,337
21.6,338
21.64,338
21.68,338
21.72,338
21.76,337
21.8,337
21.84,337
21.88,337
21.92,337
21.96,336
22.0,336
22.04,336
22.08,336
22.12,335
22.16,335
22.2,334
22.24,334
22.28,333
22.32,333
22.36,332
22.4,330
22.44,329
22.48,327
22.52,326
22.56,326
22.6,327
22.64,327
22.68,329
22.72,332
22.76,334
22.8,334
22.84,335
22.88,335
22.92,335
22.96,335
23.0,334
23.04,335
23.08,334
23.12,335
23.16,335
23.2,335
23.24,335
23.28,335
23.32,341
23.36,341
23.4,337
23.44,337
23.48,336
23.52,338
23.56,340
23.6,341
23.64,342
23.68,343
23.72,344
23.76,344
23.8,345
23.84,345
23.88,345
23.92,346
23.96,346
24.0,345
24.04,343
24.08,341
24.12,341
24.16,342
24.2,341
24.24,338
24.28,335
24.32,333
24.36,331
24.4,328
24.44,328
24.48,328
24.52,329
24.56,330
24.6,331
24.64,332
24.68,334
24.72,337
24.76,335
24.8,334
24.84,336
24.88,339
24.92,342
24.96,345
25.0,347
25.04,350
25.08,351
25.12,352
25.16,351
25.2,352
25.24,349
25.28,347
25.32,347
25.36,347
25.4,345
25.44,346
25.48,347
25.52,347
25.56,345
25.6,343
25.64,344
25.68,345
25.72,343
25.76,343
25.8,343
25.84,343
25.88,346
25.92,347
25.96,350
26.0,352
26.04,352
26.08,353
26.12,352
26.16,351
26.2,350
26.24,350
26.28,352
26.32,352
26.36,351
26.4,351
26.44,350
26.48,349
26.52,347
26.56,346
26.6,343
26.64,339
26.68,336
26.72,334
26.76,336
26.8,337
26.84,337
26.88,338
26.92,338
26.96,338
27.0,338
27.04,339
27.08,339
27.12,340
27.16,345
27.2,351
27.24,353
27.28,354
27.32,352
27.36,350
27.4,352
27.44,355
27.48,354
27.52,352
27.56,350
27.6,347
27.64,347
27.68,347
27.72,347
27.76,347
27.8,347
27.84,346
27.88,345
27.92,344
27.96,344
28.0,343
28.04,343
28.08,342
28.12,342
28.16,340
28.2,340
28.24,340
28.28,339
28.32,339
28.36,338
28.4,337
28.44,336
28.48,336
28.52,337
28.56,338
28.6,337
28.64,337
28.68,335
28.72,335
28.76,334
28.8,335
28.84,336
28.88,337
28.92,336
28.96,335
29.0,333
29.04,331
29.08,330
29.12,328
29.16,327
29.2,325
29.24,324
29.28,323
29.32,322
29.36,321
29.4,320
29.44,318
29.48,318
29.52,317
29.56,317
29.6,318
29.64,318
29.68,319
29.72,319
29.76,319
29.8,319
29.84,319
29.88,319
29.92,319
29.96,320
30.0,320
30.04,322
30.08,323
30.12,327
30.16,336
30.2,337
30.24,336
30.28,332
30.32,331
30.36,332
30.4,336
30.44,337
30.48,336
30.52,338
30.56,342
30.6,346
30.64,345
30.68,344
30.72,341
30.76,339
30.8,340
30.84,340
30.88,340
30.92,340
30.96,339
31.0,341
31.04,342
31.08,342
31.12,341
31.16,341
31.2,343
31.24,345
31.28,345
31.32,344
31.36,344
31.4,344
31.44,343
31.48,343
31.52,340
31.56,339
31.6,340
31.64,342
31.68,344
31.72,346
31.76,351
31.8,355
31.84,356
31.88,355
31.92,354
31.96,353
32.0,353
32.04,352
32.08,351
32.12,351
32.16,351
32.2,350
32.24,347
32.28,347
32.32,346
32.36,347
32.4,347
32.44,346
32.48,345
32.52,347
32.56,352
32.6,350
32.64,348
32.68,346
32.72,345
32.76,345
32.8,346
32.84,346
32.88,346
32.92,345
32.96,344
33.0,343
33.04,343
33.08,343
33.12,343
33.16,343
33.2,342
33.24,342
33.28,342
33.32,342
33.36,343
33.4,343
33.44,342
33.48,342
33.52,343
33.56,342
33.6,342
33.64,341
33.68,341
33.72,341
33.76,340
33.8,340
33.84,340
33.88,340
33.92,339
33.96,339
34.0,339
34.04,339
34.08,339
34.12,339
34.16,339
34.2,339
34.24,339
34.28,339
34.32,339
34.36,339
34.4,339
34.44,339
34.48,339
34.52,340
34.56,339
34.6,338
34.64,336
34.68,336
34.72,334
34.76,334
34.8,333
34.84,333
34.88,332
34.92,332
34.96,333
35.0,334
35.04,336
35.08,339
35.12,340
35.16,342
35.2,342
35.24,340
35.28,340
35.32,342
35.36,345
35.4,349
35.44,352
35.48,352
35.52,353
35.56,353
35.6,352
35.64,350
35.68,351
35.72,351
35.76,353
35.8,356
35.84,357
35.88,355
35.92,353
35.96,352
36.0,352
36.04,351
36.08,351
36.12,350
36.16,350
36.2,349
36.24,349
