time,82_x
0.0,631
0.04,631
0.08,631
0.12,631
0.16,631
0.2,631
0.24,631
0.28,631
0.32,631
0.36,632
0.4,632
0.44,632
0.48,632
0.52,632
0.56,632
0.6,632
0.64,632
0.68,632
0.72,631
0.76,632
0.8,631
0.84,631
0.88,631
0.92,631
0.96,631
1.0,630
1.04,630
1.08,630
1.12,631
1.16,631
1.2,631
1.24,631
1.28,632
1.32,631
1.36,632
1.4,632
1.44,632
1.48,632
1.52,632
1.56,632
1.6,632
1.64,632
1.68,632
1.72,632
1.76,632
1.8,632
1.84,632
1.88,631
1.92,631
1.96,631
2.0,631
2.04,631
2.08,631
2.12,631
2.16,631
2.2,631
2.24,631
2.28,631
2.32,631
2.36,631
2.4,632
2.44,632
2.48,632
2.52,632
2.56,632
2.6,632
2.64,632
2.68,632
2.72,632
2.76,632
2.8,632
2.84,632
2.88,632
2.92,632
2.96,632
3.0,632
3.04,632
3.08,632
3.12,632
3.16,632
3.2,632
3.24,631
3.28,632
3.32,631
3.36,631
3.4,631
3.44,631
3.48,632
3.52,632
3.56,631
3.6,631
3.64,631
3.68,630
3.72,631
3.76,630
3.8,629
3.84,629
3.88,629
3.92,629
3.96,629
4.0,629
4.04,629
4.08,630
4.12,630
4.16,630
4.2,630
4.24,631
4.28,632
4.32,632
4.36,632
4.4,632
4.44,632
4.48,632
4.52,632
4.56,632
4.6,632
4.64,632
4.68,632
4.72,632
4.76,632
4.8,632
4.84,632
4.88,631
4.92,631
4.96,631
5.0,631
5.04,631
5.08,631
5.12,630
5.16,630
5.2,630
5.24,630
5.28,630
5.32,630
5.36,630
5.4,630
5.44,630
5.48,630
5.52,630
5.56,630
5.6,630
5.64,630
5.68,630
5.72,630
5.76,630
5.8,630
5.84,630
5.88,630
5.92,629
5.96,629
6.0,629
6.04,629
6.08,629
6.12,630
6.16,631
6.2,630
6.24,630
6.28,629
6.32,628
6.36,627
6.4,627
6.44,626
6.48,625
6.52,625
6.56,624
6.6,625
6.64,625
6.68,624
6.72,624
6.76,625
6.8,625
6.84,625
6.88,626
6.92,625
6.96,626
7.0,626
7.04,626
7.08,627
7.12,627
7.16,628
7.2,628
7.24,629
7.28,629
7.32,629
7.36,629
7.4,630
7.44,630
7.48,630
7.52,630
7.56,630
7.6,631
7.64,631
7.68,631
7.72,630
7.76,630
7.8,630
7.84,630
7.88,630
7.92,630
7.96,630
8.0,630
8.04,629
8.08,628
8.12,628
8.16,628
8.2,628
8.24,628
8.28,627
8.32,627
8.36,627
8.4,628
8.44,628
8.48,628
8.52,628
8.56,628
8.6,628
8.64,628
8.68,628
8.72,628
8.76,628
8.8,628
8.84,628
8.88,628
8.92,628
8.96,628
9.0,628
9.04,629
9.08,629
9.12,629
9.16,628
9.2,629
9.24,629
9.28,629
9.32,628
9.36,628
9.4,628
9.44,628
9.48,628
9.52,628
9.56,628
9.6,628
9.64,628
9.68,628
9.72,628
9.76,628
9.8,628
9.84,628
9.88,628
9.92,627
9.96,626
10.0,626
10.04,626
10.08,625
10.12,625
10.16,624
10.2,624
10.24,625
10.28,625
10.32,625
10.36,625
10.4,626
10.44,626
10.48,626
10.52,626
10.56,626
10.6,626
10.64,625
10.68,625
10.72,626
10.76,625
10.8,626
10.84,626
10.88,626
10.92,626
10.96,626
11.0,626
11.04,626
11.08,626
11.12,626
11.16,628
11.2,629
11.24,629
11.28,629
11.32,629
11.36,629
11.4,629
11.44,629
11.48,630
11.52,630
11.56,630
11.6,630
11.64,630
11.68,630
11.72,630
11.76,630
11.8,630
11.84,629
11.88,629
11.92,628
11.96,628
12.0,628
12.04,628
12.08,628
12.12,627
12.16,627
12.2,627
12.24,627
12.28,627
12.32,627
12.36,627
12.4,627
12.44,627
12.48,627
12.52,627
12.56,627
12.6,628
12.64,628
12.68,629
12.72,630
12.76,630
12.8,631
12.84,631
12.88,631
12.92,631
12.96,630
13.0,628
13.04,626
13.08,625
13.12,625
13.16,624
13.2,624
13.24,623
13.28,624
13.32,622
13.36,622
13.4,621
13.44,621
13.48,621
13.52,620
13.56,622
13.6,622
13.64,622
13.68,623
13.72,623
13.76,623
13.8,622
13.84,622
13.88,622
13.92,621
13.96,621
14.0,622
14.04,624
14.08,624
14.12,626
14.16,629
14.2,631
14.24,633
14.28,635
14.32,637
14.36,637
14.4,638
14.44,638
14.48,639
14.52,639
14.56,638
14.6,636
14.64,634
14.68,633
14.72,631
14.76,632
14.8,632
14.84,630
14.88,630
14.92,630
14.96,629
15.0,628
15.04,627
15.08,628
15.12,627
15.16,627
15.2,627
15.24,627
15.28,627
15.32,627
15.36,626
15.4,627
15.44,626
