time,14_x
0.0,637
0.04,638
0.08,639
0.12,638
0.16,638
0.2,638
0.24,638
0.28,638
0.32,639
0.36,639
0.4,639
0.44,639
0.48,639
0.52,639
0.56,639
0.6,639
0.64,640
0.68,640
0.72,639
0.76,639
0.8,638
0.84,638
0.88,638
0.92,638
0.96,638
1.0,638
1.04,638
1.08,638
1.12,638
1.16,638
1.2,638
1.24,638
1.28,639
1.32,639
1.36,639
1.4,639
1.44,639
1.48,639
1.52,639
1.56,639
1.6,639
1.64,639
1.68,639
1.72,639
1.76,639
1.8,639
1.84,639
1.88,639
1.92,638
1.96,638
2.0,638
2.04,638
2.08,638
2.12,638
2.16,638
2.2,638
2.24,638
2.28,638
2.32,638
2.36,639
2.4,639
2.44,639
2.48,639
2.52,639
2.56,639
2.6,639
2.64,639
2.68,639
2.72,639
2.76,639
2.8,639
2.84,639
2.88,639
2.92,639
2.96,639
3.0,639
3.04,639
3.08,639
3.12,639
3.16,639
3.2,639
3.24,639
3.28,639
3.32,639
3.36,639
3.4,638
3.44,638
3.48,639
3.52,639
3.56,638
3.6,638
3.64,638
3.68,638
3.72,638
3.76,637
3.8,637
3.84,637
3.88,637
3.92,637
3.96,637
4.0,637
4.04,637
4.08,637
4.12,637
4.16,637
4.2,637
4.24,638
4.28,639
4.32,639
4.36,639
4.4,639
4.44,639
4.48,639
4.52,639
4.56,639
4.6,639
4.64,639
4.68,639
4.72,639
4.76,639
4.8,639
4.84,639
4.88,639
4.92,639
4.96,638
5.0,638
5.04,638
5.08,638
5.12,638
5.16,637
5.2,637
5.24,637
5.28,637
5.32,637
5.36,637
5.4,637
5.44,637
5.48,637
5.52,637
5.56,637
5.6,637
5.64,637
5.68,637
5.72,637
5.76,637
5.8,637
5.84,637
5.88,637
5.92,636
5.96,636
6.0,636
6.04,636
6.08,636
6.12,637
6.16,637
6.2,637
6.24,637
6.28,636
6.32,635
6.36,634
6.4,634
6.44,634
6.48,633
6.52,632
6.56,632
6.6,632
6.64,632
6.68,632
6.72,632
6.76,632
6.8,632
6.84,633
6.88,633
6.92,632
6.96,633
7.0,633
7.04,633
7.08,634
7.12,634
7.16,635
7.2,635
7.24,636
7.28,636
7.32,636
7.36,637
7.4,637
7.44,637
7.48,637
7.52,637
7.56,638
7.6,638
7.64,638
7.68,638
7.72,638
7.76,637
7.8,637
7.84,637
7.88,637
7.92,637
7.96,637
8.0,637
8.04,636
8.08,635
8.12,635
8.16,635
8.2,635
8.24,635
8.28,634
8.32,634
8.36,635
8.4,635
8.44,635
8.48,635
8.52,635
8.56,635
8.6,635
8.64,635
8.68,635
8.72,635
8.76,635
8.8,635
8.84,635
8.88,635
8.92,635
8.96,635
9.0,635
9.04,636
9.08,636
9.12,636
9.16,635
9.2,636
9.24,637
9.28,637
9.32,636
9.36,636
9.4,636
9.44,635
9.48,636
9.52,636
9.56,636
9.6,635
9.64,635
9.68,636
9.72,636
9.76,636
9.8,636
9.84,636
9.88,636
9.92,634
9.96,634
10.0,633
10.04,633
10.08,633
10.12,633
10.16,632
10.2,632
10.24,633
10.28,633
10.32,633
10.36,633
10.4,634
10.44,634
10.48,634
10.52,634
10.56,633
10.6,633
10.64,633
10.68,633
10.72,633
10.76,633
10.8,634
10.84,634
10.88,634
10.92,634
10.96,634
11.0,634
11.04,634
11.08,634
11.12,634
11.16,635
11.2,636
11.24,636
11.28,636
11.32,636
11.36,636
11.4,636
11.44,636
11.48,638
11.52,637
11.56,637
11.6,637
11.64,637
11.68,637
11.72,637
11.76,637
11.8,637
11.84,636
11.88,636
11.92,636
11.96,635
12.0,635
12.04,635
12.08,635
12.12,634
12.16,634
12.2,634
12.24,634
12.28,634
12.32,634
12.36,634
12.4,634
12.44,634
12.48,634
12.52,634
12.56,634
12.6,635
12.64,635
12.68,636
12.72,637
12.76,637
12.8,638
12.84,638
12.88,638
12.92,638
12.96,636
13.0,635
13.04,633
13.08,632
13.12,631
13.16,631
13.2,631
13.24,630
13.28,630
13.32,629
13.36,628
13.4,627
13.44,627
13.48,627
13.52,626
13.56,627
13.6,628
13.64,628
13.68,629
13.72,629
13.76,629
13.8,628
13.84,629
13.88,628
13.92,627
13.96,627
14.0,629
14.04,631
14.08,632
14.12,634
14.16,636
14.2,638
14.24,640
14.28,642
14.32,644
14.36,644
14.4,645
14.44,645
14.48,645
14.52,646
14.56,645
14.6,644
14.64,642
14.68,641
14.72,639
14.76,640
14.8,640
14.84,639
14.88,637
14.92,638
14.96,636
15.0,635
15.04,634
15.08,636
15.12,635
15.16,635
15.2,635
15.24,635
15.28,636
15.32,635
15.36,634
15.4,634
15.44,634
15.48,634
15.52,634
15.56,634
15.6,635
15.64,633
15.68,634
15.72,634
15.76,635
15.8,635
15.84,636
15.88,636
15.92,635
15.96,635
16.0,635
16.04,635
16.08,634
16.12,634
16.16,634
16.2,633
16.24,633
16.28,633
16.32,633
16.36,633
16.4,633
16.44,633
16.48,633
16.52,633
16.56,633
16.6,634
16.64,633
16.68,634
16.72,634
16.76,634
16.8,634
16.84,634
16.88,634
16.92,633
16.96,633
17.0,633
17.04,633
17.08,633
17.12,633
17.16,633
17.2,632
17.24,632
17.28,632
17.32,632
17.36,632
17.4,632
17.44,632
17.48,632
17.52,632
17.56,632
17.6,632
