time,291_x
0.0,667
0.04,669
0.08,669
0.12,669
0.16,669
0.2,669
0.24,669
0.28,670
0.32,670
0.36,670
0.4,670
0.44,670
0.48,670
0.52,671
0.56,671
0.6,671
0.64,671
0.68,671
0.72,670
0.76,670
0.8,669
0.84,669
0.88,669
0.92,669
0.96,669
1.0,669
1.04,669
1.08,669
1.12,669
1.16,669
1.2,670
1.24,670
1.28,670
1.32,670
1.36,670
1.4,670
1.44,671
1.48,670
1.52,671
1.56,671
1.6,671
1.64,671
1.68,670
1.72,670
1.76,670
1.8,670
1.84,670
1.88,670
1.92,670
1.96,669
2.0,669
2.04,669
2.08,669
2.12,669
2.16,669
2.2,669
2.24,669
2.28,670
2.32,670
2.36,670
2.4,670
2.44,670
2.48,670
2.52,670
2.56,670
2.6,670
2.64,670
2.68,670
2.72,670
2.76,670
2.8,670
2.84,670
2.88,670
2.92,670
2.96,670
3.0,670
3.04,670
3.08,670
3.12,670
3.16,670
3.2,670
3.24,670
3.28,669
3.32,668
3.36,668
3.4,668
3.44,669
3.48,671
3.52,671
3.56,670
3.6,669
3.64,669
3.68,669
3.72,670
3.76,668
3.8,667
3.84,668
3.88,668
3.92,668
3.96,668
4.0,667
4.04,668
4.08,668
4.12,668
4.16,668
4.2,668
4.24,668
4.28,669
4.32,670
4.36,670
4.4,670
4.44,670
4.48,670
4.52,670
4.56,670
4.6,670
4.64,670
4.68,670
4.72,670
4.76,670
4.8,670
4.84,670
4.88,670
4.92,669
4.96,669
5.0,669
5.04,669
5.08,669
5.12,668
5.16,668
5.2,668
5.24,668
5.28,668
5.32,668
5.36,668
5.4,668
5.44,668
5.48,668
5.52,668
5.56,668
5.6,668
5.64,668
5.68,668
5.72,668
5.76,668
5.8,668
5.84,667
5.88,667
5.92,667
5.96,666
6.0,666
6.04,666
6.08,665
6.12,666
6.16,665
6.2,667
6.24,667
6.28,667
6.32,664
6.36,664
6.4,666
6.44,666
6.48,665
6.52,664
6.56,664
6.6,664
6.64,663
6.68,664
6.72,664
6.76,664
6.8,664
6.84,665
6.88,664
6.92,664
6.96,664
7.0,664
7.04,665
7.08,665
7.12,665
7.16,665
7.2,666
7.24,666
7.28,666
7.32,667
7.36,667
7.4,667
7.44,667
7.48,667
7.52,668
7.56,668
7.6,668
7.64,668
7.68,668
7.72,668
7.76,668
7.8,668
7.84,668
7.88,668
7.92,668
7.96,668
8.0,667
8.04,667
8.08,666
8.12,666
8.16,666
8.2,666
8.24,665
8.28,665
8.32,665
8.36,665
8.4,666
8.44,666
8.48,666
8.52,666
8.56,666
8.6,666
8.64,666
8.68,666
8.72,666
8.76,666
8.8,666
8.84,666
8.88,666
8.92,666
8.96,666
9.0,666
9.04,666
9.08,667
9.12,667
9.16,667
9.2,667
9.24,668
9.28,668
9.32,668
9.36,667
9.4,667
9.44,666
9.48,667
9.52,666
9.56,665
9.6,665
9.64,664
9.68,665
9.72,666
9.76,666
9.8,667
9.84,667
9.88,667
9.92,667
9.96,666
10.0,665
10.04,665
10.08,665
10.12,665
10.16,665
10.2,665
10.24,665
10.28,665
10.32,665
10.36,666
10.4,666
10.44,666
10.48,666
10.52,665
10.56,665
10.6,666
10.64,665
10.68,665
10.72,665
10.76,666
10.8,666
10.84,667
10.88,667
10.92,667
10.96,667
11.0,668
11.04,668
11.08,668
11.12,667
11.16,667
11.2,667
11.24,666
11.28,666
11.32,666
11.36,666
11.4,666
11.44,667
11.48,668
11.52,668
11.56,668
11.6,668
11.64,669
11.68,668
11.72,668
11.76,668
11.8,667
11.84,668
11.88,668
11.92,667
11.96,667
12.0,666
12.04,666
12.08,666
12.12,666
12.16,666
12.2,666
12.24,666
12.28,666
12.32,666
12.36,666
12.4,666
12.44,666
12.48,666
12.52,666
12.56,666
12.6,667
12.64,667
12.68,668
12.72,669
12.76,669
12.8,670
12.84,670
12.88,670
12.92,670
12.96,668
13.0,666
13.04,664
13.08,662
13.12,660
13.16,659
13.2,659
13.24,658
13.28,656
13.32,656
13.36,655
13.4,655
13.44,654
13.48,654
13.52,654
13.56,655
13.6,655
13.64,655
13.68,655
13.72,656
13.76,656
13.8,656
13.84,656
13.88,656
13.92,655
13.96,657
14.0,661
14.04,665
14.08,665
14.12,667
14.16,669
14.2,669
14.24,668
14.28,670
14.32,671
14.36,671
14.4,672
14.44,672
14.48,673
14.52,673
14.56,673
14.6,672
14.64,673
14.68,672
14.72,670
14.76,669
14.8,670
14.84,670
14.88,668
14.92,670
14.96,669
15.0,667
15.04,665
15.08,665
15.12,666
15.16,667
15.2,666
15.24,667
15.28,668
15.32,667
15.36,665
15.4,664
15.44,664
15.48,664
15.52,664
