time,61_x
0.0,607
0.04,607
0.08,607
0.12,607
0.16,607
0.2,607
0.24,607
0.28,607
0.32,607
0.36,607
0.4,607
0.44,607
0.48,607
0.52,607
0.56,607
0.6,608
0.64,608
0.68,608
0.72,607
0.76,607
0.8,606
0.84,606
0.88,606
0.92,606
0.96,606
1.0,606
1.04,606
1.08,606
1.12,606
1.16,606
1.2,606
1.24,607
1.28,607
1.32,607
1.36,607
1.4,607
1.44,607
1.48,608
1.52,608
1.56,608
1.6,608
1.64,608
1.68,608
1.72,608
1.76,608
1.8,608
1.84,608
1.88,608
1.92,607
1.96,607
2.0,607
2.04,607
2.08,607
2.12,607
2.16,607
2.2,607
2.24,607
2.28,607
2.32,608
2.36,608
2.4,608
2.44,608
2.48,608
2.52,608
2.56,608
2.6,608
2.64,608
2.68,608
2.72,608
2.76,608
2.8,608
2.84,608
2.88,608
2.92,608
2.96,608
3.0,608
3.04,608
3.08,608
3.12,608
3.16,608
3.2,608
3.24,608
3.28,608
3.32,608
3.36,608
3.4,607
3.44,607
3.48,607
3.52,607
3.56,607
3.6,607
3.64,606
3.68,606
3.72,606
3.76,606
3.8,605
3.84,605
3.88,605
3.92,605
3.96,605
4.0,605
4.04,605
4.08,606
4.12,606
4.16,606
4.2,607
4.24,607
4.28,608
4.32,608
4.36,608
4.4,608
4.44,608
4.48,608
4.52,608
4.56,607
4.6,607
4.64,607
4.68,607
4.72,607
4.76,607
4.8,607
4.84,607
4.88,607
4.92,607
4.96,607
5.0,607
5.04,607
5.08,606
5.12,606
5.16,606
5.2,606
5.24,606
5.28,606
5.32,606
5.36,606
5.4,606
5.44,606
5.48,606
5.52,606
5.56,606
5.6,606
5.64,606
5.68,606
5.72,606
5.76,606
5.8,606
5.84,606
5.88,606
5.92,606
5.96,606
6.0,605
6.04,606
6.08,606
6.12,607
6.16,609
6.2,606
6.24,606
6.28,606
6.32,605
6.36,604
6.4,602
6.44,601
6.48,601
6.52,600
6.56,600
6.6,600
6.64,600
6.68,600
