time,267_y
0.0,309
0.04,307
0.08,308
0.12,307
0.16,307
0.2,307
0.24,307
0.28,307
0.32,307
0.36,307
0.4,307
0.44,307
0.48,308
0.52,307
0.56,307
0.6,306
0.64,306
0.68,305
0.72,306
0.76,305
0.8,304
0.84,304
0.88,304
0.92,304
0.96,303
1.0,303
1.04,304
1.08,305
1.12,305
1.16,305
1.2,305
1.24,305
1.28,305
1.32,305
1.36,305
1.4,305
1.44,306
1.48,306
1.52,306
1.56,306
1.6,306
1.64,306
1.68,307
1.72,308
1.76,308
1.8,308
1.84,308
1.88,308
1.92,308
1.96,308
2.0,308
2.04,308
2.08,308
2.12,308
2.16,308
2.2,308
2.24,308
2.28,308
2.32,308
2.36,308
2.4,308
2.44,308
2.48,308
2.52,308
2.56,308
2.6,308
2.64,308
2.68,308
2.72,308
2.76,308
2.8,308
2.84,308
2.88,308
2.92,308
2.96,308
3.0,308
3.04,308
3.08,308
3.12,307
3.16,308
3.2,308
3.24,308
3.28,308
3.32,307
3.36,306
3.4,307
3.44,308
3.48,310
3.52,311
3.56,312
3.6,313
3.64,314
3.68,315
3.72,314
3.76,313
3.8,313
3.84,314
3.88,314
3.92,314
3.96,314
4.0,314
4.04,314
4.08,314
4.12,313
4.16,313
4.2,313
4.24,313
4.28,313
4.32,313
4.36,313
4.4,313
4.44,313
4.48,313
4.52,313
4.56,313
4.6,313
4.64,313
4.68,313
4.72,313
4.76,313
4.8,313
4.84,313
4.88,313
4.92,313
4.96,313
5.0,313
5.04,313
5.08,313
5.12,313
5.16,313
5.2,313
5.24,313
5.28,313
5.32,313
5.36,313
5.4,313
5.44,314
5.48,314
5.52,314
5.56,314
5.6,314
5.64,313
5.68,313
5.72,313
5.76,313
5.8,313
5.84,313
5.88,313
5.92,313
5.96,312
6.0,311
6.04,310
6.08,310
6.12,312
6.16,315
6.2,320
6.24,321
6.28,321
6.32,318
6.36,317
6.4,317
6.44,318
6.48,318
6.52,318
6.56,318
6.6,318
6.64,318
6.68,318
6.72,319
6.76,319
6.8,320
6.84,320
6.88,320
6.92,320
6.96,320
7.0,320
7.04,319
7.08,319
7.12,319
7.16,319
7.2,319
7.24,319
7.28,319
7.32,319
7.36,318
7.4,318
7.44,318
7.48,318
7.52,318
7.56,317
7.6,317
7.64,317
7.68,317
7.72,317
7.76,317
7.8,317
7.84,317
7.88,317
7.92,317
7.96,317
8.0,317
8.04,317
8.08,317
8.12,316
8.16,316
8.2,316
8.24,316
8.28,316
8.32,316
8.36,316
8.4,316
8.44,315
8.48,315
8.52,315
8.56,315
8.6,315
8.64,315
8.68,315
8.72,315
8.76,315
8.8,315
8.84,315
8.88,315
8.92,315
8.96,315
9.0,314
9.04,314
9.08,314
9.12,313
9.16,312
9.2,311
9.24,309
9.28,308
9.32,308
9.36,309
9.4,310
9.44,311
9.48,311
9.52,311
9.56,312
9.6,314
9.64,313
9.68,313
9.72,315
9.76,318
9.8,319
9.84,320
9.88,319
9.92,319
9.96,319
10.0,320
10.04,320
10.08,321
10.12,321
10.16,321
10.2,321
10.24,322
10.28,323
10.32,323
10.36,323
10.4,322
10.44,322
10.48,322
10.52,322
10.56,323
10.6,323
10.64,323
10.68,322
10.72,321
10.76,321
10.8,320
10.84,320
10.88,320
10.92,319
10.96,319
11.0,319
11.04,318
11.08,318
11.12,318
11.16,318
11.2,317
11.24,316
11.28,316
11.32,316
11.36,315
11.4,315
11.44,315
11.48,315
11.52,315
11.56,315
11.6,314
11.64,315
11.68,315
11.72,315
11.76,315
11.8,315
11.84,315
11.88,315
11.92,315
11.96,314
12.0,314
12.04,314
12.08,313
12.12,312
12.16,311
12.2,310
12.24,310
12.28,309
12.32,309
12.36,309
12.4,309
12.44,309
12.48,309
12.52,310
12.56,310
12.6,311
12.64,311
12.68,311
12.72,312
12.76,311
12.8,311
12.84,310
12.88,308
12.92,306
12.96,304
13.0,303
13.04,302
13.08,302
13.12,301
13.16,300
13.2,301
13.24,302
13.28,304
13.32,306
13.36,307
13.4,310
13.44,312
13.48,315
13.52,317
13.56,319
13.6,320
13.64,321
13.68,321
13.72,322
13.76,322
13.8,323
13.84,323
13.88,323
13.92,324
13.96,324
14.0,325
14.04,324
14.08,325
14.12,325
14.16,326
14.2,325
14.24,322
14.28,321
14.32,320
14.36,318
14.4,316
14.44,314
14.48,313
14.52,312
14.56,312
14.6,315
14.64,316
14.68,317
14.72,318
14.76,316
14.8,314
14.84,315
14.88,318
14.92,319
14.96,320
15.0,319
15.04,319
15.08,318
15.12,318
15.16,316
15.2,316
15.24,315
15.28,315
15.32,315
15.36,315
15.4,316
15.44,315
15.48,315
15.52,316
15.56,316
15.6,317
15.64,317
15.68,317
15.72,319
15.76,320
15.8,319
15.84,320
15.88,320
15.92,319
15.96,319
16.0,320
16.04,320
16.08,320
16.12,320
16.16,319
16.2,319
16.24,318
16.28,318
16.32,317
16.36,317
16.4,316
16.44,316
16.48,316
16.52,316
16.56,316
16.6,315
16.64,315
16.68,314
16.72,313
16.76,313
16.8,312
16.84,311
16.88,310
16.92,309
16.96,310
17.0,310
17.04,310
17.08,309
17.12,309
17.16,308
17.2,307
17.24,307
17.28,306
17.32,306
17.36,306
17.4,305
17.44,305
17.48,305
17.52,305
17.56,305
17.6,305
17.64,305
17.68,305
17.72,307
17.76,306
17.8,306
17.84,307
17.88,307
17.92,310
17.96,310
18.0,310
18.04,310
18.08,312
18.12,314
18.16,316
18.2,318
18.24,319
18.28,319
18.32,320
18.36,322
18.4,322
18.44,322
18.48,321
18.52,319
18.56,318
18.6,319
18.64,320
18.68,319
18.72,319
18.76,320
18.8,321
18.84,323
18.88,323
18.92,322
18.96,321
19.0,319
19.04,317
19.08,319
19.12,321
19.16,321
19.2,321
19.24,319
19.28,317
19.32,314
19.36,311
19.4,306
19.44,302
19.48,300
19.52,298
19.56,297
19.6,295
19.64,296
19.68,297
19.72,298
19.76,302
19.8,307
19.84,312
19.88,319
19.92,323
19.96,326
20.0,326
20.04,325
20.08,323
20.12,323
20.16,323
20.2,324
20.24,326
20.28,327
20.32,328
20.36,329
20.4,329
20.44,329
20.48,330
20.52,331
20.56,331
20.6,331
20.64,330
20.68,329
20.72,328
20.76,329
20.8,329
20.84,328
20.88,328
20.92,328
20.96,329
21.0,329
21.04,329
21.08,328
21.12,328
21.16,328
21.2,328
21.24,328
21.28,327
21.32,327
21.36,327
21.4,327
21.44,326
21.48,326
21.52,326
21.56,326
21.6,325
21.64,325
21.68,325
21.72,325
21.76,325
21.8,324
21.84,324
21.88,323
21.92,323
21.96,323
22.0,322
22.04,322
22.08,322
22.12,322
22.16,321
22.2,321
22.24,320
22.28,319
22.32,319
22.36,317
22.4,315
22.44,313
22.48,311
22.52,310
22.56,310
22.6,310
22.64,310
22.68,311
22.72,312
22.76,313
22.8,312
22.84,313
22.88,314
22.92,315
22.96,315
23.0,316
23.04,317
23.08,317
23.12,317
23.16,317
23.2,315
23.24,314
23.28,313
23.32,313
23.36,313
23.4,314
23.44,314
23.48,317
23.52,317
23.56,318
23.6,320
23.64,322
23.68,323
23.72,324
23.76,326
23.8,329
23.84,331
23.88,331
23.92,332
23.96,331
24.0,330
24.04,329
24.08,327
24.12,327
24.16,326
24.2,324
24.24,323
24.28,321
24.32,317
24.36,315
24.4,313
24.44,312
24.48,311
24.52,310
24.56,311
24.6,310
24.64,311
24.68,311
24.72,311
24.76,317
24.8,319
24.84,320
24.88,322
24.92,323
24.96,326
25.0,329
25.04,333
25.08,335
25.12,337
25.16,334
25.2,335
25.24,335
25.28,334
25.32,333
25.36,333
25.4,332
25.44,331
25.48,330
25.52,331
25.56,331
25.6,329
25.64,328
25.68,324
25.72,322
25.76,322
25.8,323
25.84,323
25.88,324
25.92,326
25.96,329
26.0,333
26.04,336
26.08,337
26.12,337
26.16,335
26.2,333
26.24,333
26.28,333
26.32,333
26.36,331
26.4,330
26.44,330
26.48,329
26.52,326
26.56,325
26.6,322
26.64,320
26.68,319
26.72,317
26.76,318
26.8,320
26.84,322
26.88,324
26.92,324
26.96,324
27.0,322
27.04,321
27.08,322
27.12,324
27.16,328
27.2,333
27.24,336
27.28,335
27.32,334
27.36,331
27.4,331
27.44,332
27.48,334
27.52,335
27.56,336
27.6,335
27.64,334
27.68,334
27.72,334
27.76,335
27.8,335
27.84,334
27.88,334
27.92,333
27.96,332
28.0,332
28.04,331
28.08,330
28.12,329
28.16,329
28.2,328
28.24,328
28.28,327
28.32,326
28.36,325
28.4,324
28.44,323
28.48,322
28.52,321
28.56,322
28.6,322
28.64,321
28.68,320
28.72,320
28.76,319
28.8,319
28.84,319
28.88,319
28.92,318
28.96,316
29.0,314
29.04,313
29.08,312
29.12,311
29.16,310
29.2,309
29.24,309
29.28,308
29.32,307
29.36,306
29.4,305
29.44,303
29.48,302
29.52,300
29.56,300
29.6,301
29.64,300
29.68,300
29.72,301
29.76,302
29.8,302
29.84,302
29.88,302
29.92,302
29.96,303
30.0,304
30.04,305
30.08,306
30.12,309
30.16,312
30.2,313
30.24,315
30.28,315
30.32,315
30.36,316
30.4,317
30.44,319
30.48,320
30.52,322
30.56,325
30.6,327
30.64,326
30.68,324
30.72,324
30.76,323
30.8,324
30.84,323
30.88,321
30.92,318
30.96,318
31.0,320
31.04,323
31.08,321
31.12,321
31.16,322
31.2,324
31.24,327
31.28,330
31.32,331
31.36,331
31.4,330
31.44,328
31.48,326
31.52,324
31.56,322
31.6,322
31.64,324
31.68,326
31.72,328
31.76,332
31.8,335
31.84,337
31.88,336
31.92,335
31.96,334
32.0,335
32.04,334
32.08,333
32.12,333
32.16,331
32.2,329
32.24,328
32.28,329
32.32,329
32.36,330
32.4,329
32.44,328
32.48,327
32.52,328
32.56,330
32.6,332
32.64,333
32.68,332
32.72,332
32.76,332
32.8,332
32.84,334
32.88,334
32.92,334
32.96,333
33.0,331
33.04,332
33.08,332
33.12,332
33.16,332
33.2,331
33.24,331
33.28,331
33.32,331
33.36,330
33.4,329
33.44,329
33.48,328
33.52,328
33.56,328
33.6,328
33.64,327
33.68,327
33.72,327
33.76,326
33.8,326
33.84,326
33.88,325
33.92,325
33.96,325
34.0,324
34.04,324
34.08,324
34.12,324
34.16,324
34.2,324
34.24,325
34.28,325
34.32,325
34.36,325
34.4,324
34.44,324
34.48,324
34.52,324
34.56,323
34.6,322
34.64,320
34.68,319
34.72,318
34.76,317
34.8,316
34.84,315
34.88,315
34.92,314
34.96,315
35.0,316
35.04,318
35.08,321
35.12,323
35.16,325
35.2,325
35.24,323
35.28,321
35.32,321
35.36,322
35.4,325
35.44,326
35.48,326
35.52,325
35.56,325
35.6,327
35.64,330
35.68,332
35.72,332
35.76,334
35.8,338
35.84,339
35.88,340
35.92,340
35.96,340
36.0,340
36.04,340
36.08,339
36.12,339
36.16,338
36.2,338
36.24,336
36.28,335
36.32,333
36.36,332
36.4,329
36.44,326
36.48,323
36.52,323
36.56,327
36.6,329
36.64,332
36.68,330
36.72,331
36.76,333
36.8,336
36.84,338
36.88,340
36.92,343
36.96,344
37.0,346
37.04,347
37.08,350
37.12,355
37.16,356
37.2,356
37.24,354
37.28,353
37.32,355
37.36,357
37.4,358
37.44,356
37.48,355
37.52,354
37.56,355
37.6,355
37.64,354
37.68,355
37.72,354
37.76,352
37.8,351
37.84,350
37.88,349
37.92,348
37.96,346
38.0,344
38.04,341
38.08,339
38.12,338
38.16,337
38.2,335
38.24,334
38.28,332
38.32,330
38.36,327
38.4,323
38.44,322
38.48,321
38.52,321
38.56,321
38.6,321
38.64,321
38.68,323
38.72,323
38.76,325
38.8,325
38.84,328
38.88,333
38.92,337
38.96,338
39.0,339
39.04,340
39.08,341
39.12,342
39.16,341
39.2,341
39.24,341
39.28,341
39.32,341
39.36,340
39.4,339
39.44,338
39.48,337
39.52,337
39.56,339
39.6,341
39.64,341
39.68,341
39.72,340
39.76,340
39.8,339
39.84,338
39.88,339
39.92,339
39.96,339
40.0,339
40.04,339
40.08,339
40.12,339
40.16,340
40.2,339
40.24,338
40.28,336
40.32,333
40.36,330
40.4,328
40.44,327
40.48,326
40.52,325
40.56,323
40.6,320
40.64,320
40.68,319
40.72,318
40.76,317
40.8,317
40.84,319
40.88,320
40.92,323
40.96,324
41.0,328
41.04,334
41.08,338
41.12,342
41.16,343
41.2,346
41.24,345
41.28,346
41.32,347
41.36,347
41.4,348
41.44,349
41.48,351
41.52,350
41.56,347
41.6,347
41.64,350
41.68,351
41.72,355
41.76,355
41.8,357
41.84,358
41.88,361
41.92,364
41.96,365
42.0,363
42.04,360
42.08,359
42.12,359
42.16,361
42.2,360
42.24,358
42.28,355
42.32,353
42.36,352
42.4,352
42.44,352
42.48,351
42.52,349
42.56,348
42.6,346
42.64,345
42.68,344
42.72,344
42.76,344
42.8,344
42.84,344
42.88,344
42.92,344
42.96,344
43.0,344
43.04,344
43.08,344
43.12,343
43.16,342
43.2,341
43.24,340
43.28,340
43.32,339
43.36,339
43.4,340
43.44,341
43.48,341
43.52,341
43.56,341
43.6,340
43.64,339
43.68,339
43.72,338
43.76,337
43.8,337
43.84,336
43.88,335
43.92,335
